"","id","time","activity.name","activity.type","accuracy","easy.time","day","hour","minute","second"
"9646",9646,1519217455641,NA,2,0,2018-02-21 07:50:55,21,7,50,55.6410000324249
"9647",9647,1519217459705,NA,2,0,2018-02-21 07:50:59,21,7,50,59.7049999237061
"9648",9648,1519217463237,NA,2,0,2018-02-21 07:51:03,21,7,51,3.23699998855591
"9649",9649,1519217573411,"[""stationary""]",2,1,2018-02-21 07:52:53,21,7,52,53.4110000133514
"9650",9650,1519217583435,NA,2,0,2018-02-21 07:53:03,21,7,53,3.43499994277954
"9651",9651,1519217593144,"[""stationary""]",2,1,2018-02-21 07:53:13,21,7,53,13.1440000534058
"9652",9652,1519217636373,NA,2,0,2018-02-21 07:53:56,21,7,53,56.3729999065399
"9653",9653,1519217642324,"[""stationary""]",0,1,2018-02-21 07:54:02,21,7,54,2.32399988174438
"9654",9654,1519217642324,"[""stationary""]",2,1,2018-02-21 07:54:02,21,7,54,2.32399988174438
"9655",9655,1519217643243,"[""stationary""]",2,1,2018-02-21 07:54:03,21,7,54,3.24300003051758
"9656",9656,1519217823055,NA,2,0,2018-02-21 07:57:03,21,7,57,3.0550000667572
"9657",9657,1519217823055,NA,2,0,2018-02-21 07:57:03,21,7,57,3.0550000667572
"9658",9658,1519217823223,NA,2,0,2018-02-21 07:57:03,21,7,57,3.22300004959106
"9659",9659,1519217916396,"[""stationary""]",2,1,2018-02-21 07:58:36,21,7,58,36.3959999084473
"9660",9660,1519217920157,NA,2,0,2018-02-21 07:58:40,21,7,58,40.1570000648499
"9661",9661,1519218000346,NA,2,0,2018-02-21 08:00:00,21,8,0,0.345999956130981
"9662",9662,1519218003188,NA,2,0,2018-02-21 08:00:03,21,8,0,3.18799996376038
"9663",9663,1519218108420,"[""stationary""]",2,1,2018-02-21 08:01:48,21,8,1,48.4200000762939
"9664",9664,1519218133795,NA,2,0,2018-02-21 08:02:13,21,8,2,13.7950000762939
"9665",9665,1519218182985,"[""stationary""]",0,1,2018-02-21 08:03:02,21,8,3,2.98499989509583
"9666",9666,1519218183208,NA,2,0,2018-02-21 08:03:03,21,8,3,3.20799994468689
"9667",9667,1519218200533,"[""stationary""]",2,1,2018-02-21 08:03:20,21,8,3,20.5329999923706
"9668",9668,1519218204913,NA,2,0,2018-02-21 08:03:24,21,8,3,24.9130001068115
"9669",9669,1519218246877,"[""stationary""]",2,1,2018-02-21 08:04:06,21,8,4,6.87700009346008
"9670",9670,1519218249697,NA,2,0,2018-02-21 08:04:09,21,8,4,9.69700002670288
"9671",9671,1519218286345,"[""stationary""]",2,1,2018-02-21 08:04:46,21,8,4,46.3450000286102
"9672",9672,1519218292297,NA,2,0,2018-02-21 08:04:52,21,8,4,52.2969999313354
"9673",9673,1519218326441,"[""stationary""]",2,1,2018-02-21 08:05:26,21,8,5,26.4409999847412
"9674",9674,1519218335839,NA,2,0,2018-02-21 08:05:35,21,8,5,35.8389999866486
"9675",9675,1519218350872,"[""stationary""]",2,1,2018-02-21 08:05:50,21,8,5,50.8719999790192
"9676",9676,1519218362144,NA,2,0,2018-02-21 08:06:02,21,8,6,2.14400005340576
"9677",9677,1519218362144,NA,2,0,2018-02-21 08:06:02,21,8,6,2.14400005340576
"9678",9678,1519218363228,NA,2,0,2018-02-21 08:06:03,21,8,6,3.2279999256134
"9679",9679,1519218385960,"[""walking""]",1,0,2018-02-21 08:06:25,21,8,6,25.960000038147
"9680",9680,1519218390334,"[""walking""]",2,0,2018-02-21 08:06:30,21,8,6,30.3340001106262
"9681",9681,1519218390965,NA,2,0,2018-02-21 08:06:30,21,8,6,30.9649999141693
"9682",9682,1519218412572,"[""stationary""]",2,1,2018-02-21 08:06:52,21,8,6,52.5720000267029
"9683",9683,1519218436068,NA,2,0,2018-02-21 08:07:16,21,8,7,16.0680000782013
"9684",9684,1519218450472,"[""stationary""]",2,1,2018-02-21 08:07:30,21,8,7,30.4719998836517
"9685",9685,1519218460808,NA,2,0,2018-02-21 08:07:40,21,8,7,40.808000087738
"9686",9686,1519218517816,"[""stationary""]",2,1,2018-02-21 08:08:37,21,8,8,37.8159999847412
"9687",9687,1519218518761,"[""stationary""]",2,1,2018-02-21 08:08:38,21,8,8,38.760999917984
"9688",9688,1519218576392,NA,2,0,2018-02-21 08:09:36,21,8,9,36.3919999599457
"9689",9689,1519218576392,NA,2,0,2018-02-21 08:09:36,21,8,9,36.3919999599457
"9690",9690,1519218696659,"[""stationary""]",2,1,2018-02-21 08:11:36,21,8,11,36.6589999198914
"9691",9691,1519218696659,"[""stationary""]",2,1,2018-02-21 08:11:36,21,8,11,36.6589999198914
"9692",9692,1519218696659,"[""stationary""]",2,1,2018-02-21 08:11:36,21,8,11,36.6589999198914
"9693",9693,1519218696659,"[""stationary""]",2,1,2018-02-21 08:11:36,21,8,11,36.6589999198914
"9694",9694,1519218696659,"[""stationary""]",2,1,2018-02-21 08:11:36,21,8,11,36.6589999198914
"9695",9695,1519218696659,"[""stationary""]",2,1,2018-02-21 08:11:36,21,8,11,36.6589999198914
"9696",9696,1519218723233,"[""stationary""]",2,1,2018-02-21 08:12:03,21,8,12,3.23300004005432
"9697",9697,1519218903194,"[""stationary""]",2,1,2018-02-21 08:15:03,21,8,15,3.19400000572205
"9698",9698,1519219083258,"[""stationary""]",2,1,2018-02-21 08:18:03,21,8,18,3.25799989700317
"9699",9699,1519219263247,"[""stationary""]",2,1,2018-02-21 08:21:03,21,8,21,3.24699997901917
"9700",9700,1519219443273,"[""stationary""]",2,1,2018-02-21 08:24:03,21,8,24,3.27300000190735
"9701",9701,1519219443273,"[""stationary""]",2,1,2018-02-21 08:24:03,21,8,24,3.27300000190735
"9702",9702,1519219553507,NA,2,0,2018-02-21 08:25:53,21,8,25,53.5069999694824
"9703",9703,1519219562556,"[""stationary""]",2,1,2018-02-21 08:26:02,21,8,26,2.55599999427795
"9704",9704,1519219586046,NA,2,0,2018-02-21 08:26:26,21,8,26,26.0460000038147
"9705",9705,1519219622360,NA,2,0,2018-02-21 08:27:02,21,8,27,2.35999989509583
"9706",9706,1519219624017,NA,2,0,2018-02-21 08:27:04,21,8,27,4.01699995994568
"9707",9707,1519219625180,"[""stationary""]",0,1,2018-02-21 08:27:05,21,8,27,5.1800000667572
"9708",9708,1519219628312,"[""stationary""]",2,1,2018-02-21 08:27:08,21,8,27,8.31200003623962
"9709",9709,1519219725113,NA,2,0,2018-02-21 08:28:45,21,8,28,45.1129999160767
"9710",9710,1519219728877,"[""stationary""]",2,1,2018-02-21 08:28:48,21,8,28,48.8770000934601
"9711",9711,1519219794034,NA,2,0,2018-02-21 08:29:54,21,8,29,54.0339999198914
"9712",9712,1519219799049,NA,2,0,2018-02-21 08:29:59,21,8,29,59.0490000247955
"9713",9713,1519219803253,NA,2,0,2018-02-21 08:30:03,21,8,30,3.25300002098083
"9714",9714,1519219849159,NA,2,0,2018-02-21 08:30:49,21,8,30,49.1589999198914
"9715",9715,1519219954400,NA,2,0,2018-02-21 08:32:34,21,8,32,34.4000000953674
"9716",9716,1519219983250,NA,2,0,2018-02-21 08:33:03,21,8,33,3.25
"9717",9717,1519220132252,"[""stationary""]",2,1,2018-02-21 08:35:32,21,8,35,32.2520000934601
"9718",9718,1519220159192,NA,2,0,2018-02-21 08:35:59,21,8,35,59.191999912262
"9719",9719,1519220159192,NA,2,0,2018-02-21 08:35:59,21,8,35,59.191999912262
"9720",9720,1519220163177,NA,2,0,2018-02-21 08:36:03,21,8,36,3.17700004577637
"9721",9721,1519220203364,"[""stationary""]",2,1,2018-02-21 08:36:43,21,8,36,43.364000082016
"9722",9722,1519220241888,NA,2,0,2018-02-21 08:37:21,21,8,37,21.8880000114441
"9723",9723,1519220247838,"[""stationary""]",2,1,2018-02-21 08:37:27,21,8,37,27.8380000591278
"9724",9724,1519220266633,NA,2,0,2018-02-21 08:37:46,21,8,37,46.6329998970032
"9725",9725,1519220271019,"[""stationary""]",2,1,2018-02-21 08:37:51,21,8,37,51.0190000534058
"9726",9726,1519220325846,NA,2,0,2018-02-21 08:38:45,21,8,38,45.845999956131
"9727",9727,1519220337758,NA,2,0,2018-02-21 08:38:57,21,8,38,57.7579998970032
"9728",9728,1519220356231,"[""stationary""]",2,1,2018-02-21 08:39:16,21,8,39,16.2309999465942
"9729",9729,1519220356231,"[""stationary""]",2,1,2018-02-21 08:39:16,21,8,39,16.2309999465942
"9730",9730,1519220523251,"[""stationary""]",2,1,2018-02-21 08:42:03,21,8,42,3.25099992752075
"9731",9731,1519220556722,NA,2,0,2018-02-21 08:42:36,21,8,42,36.7219998836517
"9732",9732,1519220568316,"[""walking""]",1,0,2018-02-21 08:42:48,21,8,42,48.3159999847412
"9733",9733,1519220578639,"[""stationary""]",2,1,2018-02-21 08:42:58,21,8,42,58.6389999389648
"9734",9734,1519220582398,"[""walking""]",2,0,2018-02-21 08:43:02,21,8,43,2.39800000190735
"9735",9735,1519220585851,NA,2,0,2018-02-21 08:43:05,21,8,43,5.8510000705719
"9736",9736,1519220644369,"[""stationary""]",2,1,2018-02-21 08:44:04,21,8,44,4.36899995803833
"9737",9737,1519220662226,NA,2,0,2018-02-21 08:44:22,21,8,44,22.2260000705719
"9738",9738,1519220671002,"[""stationary""]",2,1,2018-02-21 08:44:31,21,8,44,31.0020000934601
"9739",9739,1519220673508,"[""stationary""]",2,1,2018-02-21 08:44:33,21,8,44,33.5079998970032
"9740",9740,1519220703164,"[""stationary""]",2,1,2018-02-21 08:45:03,21,8,45,3.16400003433228
"9741",9741,1519220853590,NA,2,0,2018-02-21 08:47:33,21,8,47,33.5899999141693
"9742",9742,1519220860160,"[""stationary""]",2,1,2018-02-21 08:47:40,21,8,47,40.1600000858307
"9743",9743,1519220882710,NA,2,0,2018-02-21 08:48:02,21,8,48,2.71000003814697
"9744",9744,1519220882710,NA,2,0,2018-02-21 08:48:02,21,8,48,2.71000003814697
"9745",9745,1519220883174,NA,2,0,2018-02-21 08:48:03,21,8,48,3.17400002479553
"9746",9746,1519220890854,"[""stationary""]",2,1,2018-02-21 08:48:10,21,8,48,10.8540000915527
"9747",9747,1519220896805,NA,2,0,2018-02-21 08:48:16,21,8,48,16.8050000667572
"9748",9748,1519220900876,"[""stationary""]",2,1,2018-02-21 08:48:20,21,8,48,20.8759999275208
"9749",9749,1519221015184,NA,2,0,2018-02-21 08:50:15,21,8,50,15.1840000152588
"9750",9750,1519221020822,"[""stationary""]",2,1,2018-02-21 08:50:20,21,8,50,20.8220000267029
"9751",9751,1519221044623,NA,2,0,2018-02-21 08:50:44,21,8,50,44.6229999065399
"9752",9752,1519221051833,"[""stationary""]",2,1,2018-02-21 08:50:51,21,8,50,51.8329999446869
"9753",9753,1519221054336,"[""stationary""]",2,1,2018-02-21 08:50:54,21,8,50,54.3359999656677
"9754",9754,1519221063256,"[""stationary""]",2,1,2018-02-21 08:51:03,21,8,51,3.25600004196167
"9755",9755,1519221126678,NA,2,0,2018-02-21 08:52:06,21,8,52,6.67799997329712
"9756",9756,1519221140143,"[""stationary""]",2,1,2018-02-21 08:52:20,21,8,52,20.1429998874664
"9757",9757,1519221161753,NA,2,0,2018-02-21 08:52:41,21,8,52,41.7530000209808
"9758",9758,1519221165824,"[""stationary""]",2,1,2018-02-21 08:52:45,21,8,52,45.8239998817444
"9759",9759,1519221222508,NA,2,0,2018-02-21 08:53:42,21,8,53,42.5079998970032
"9760",9760,1519221243175,NA,2,0,2018-02-21 08:54:03,21,8,54,3.17499995231628
"9761",9761,1519221243205,NA,2,0,2018-02-21 08:54:03,21,8,54,3.20499992370605
"9762",9762,1519221254768,"[""stationary""]",2,1,2018-02-21 08:54:14,21,8,54,14.7679998874664
"9763",9763,1519221254768,"[""stationary""]",2,1,2018-02-21 08:54:14,21,8,54,14.7679998874664
"9764",9764,1519221423243,"[""stationary""]",2,1,2018-02-21 08:57:03,21,8,57,3.24300003051758
"9765",9765,1519221499944,NA,2,0,2018-02-21 08:58:19,21,8,58,19.944000005722
"9766",9766,1519221507750,"[""walking""]",1,0,2018-02-21 08:58:27,21,8,58,27.75
"9767",9767,1519221522773,"[""walking""]",2,0,2018-02-21 08:58:42,21,8,58,42.7730000019073
"9768",9768,1519221532791,NA,2,0,2018-02-21 08:58:52,21,8,58,52.7909998893738
"9769",9769,1519221565366,"[""walking""]",2,0,2018-02-21 08:59:25,21,8,59,25.3659999370575
"9770",9770,1519221597927,NA,2,0,2018-02-21 08:59:57,21,8,59,57.9270000457764
"9771",9771,1519221597927,NA,2,0,2018-02-21 08:59:57,21,8,59,57.9270000457764
"9772",9772,1519221603218,NA,2,0,2018-02-21 09:00:03,21,9,0,3.21799993515015
"9773",9773,1519221748566,NA,2,0,2018-02-21 09:02:28,21,9,2,28.5659999847412
"9774",9774,1519221783160,NA,2,0,2018-02-21 09:03:03,21,9,3,3.16000008583069
"9775",9775,1519221858544,NA,2,0,2018-02-21 09:04:18,21,9,4,18.5439999103546
"9776",9776,1519221963154,NA,2,0,2018-02-21 09:06:03,21,9,6,3.15400004386902
"9777",9777,1519221983869,"[""walking""]",1,0,2018-02-21 09:06:23,21,9,6,23.8689999580383
"9778",9778,1519221988880,"[""walking""]",2,0,2018-02-21 09:06:28,21,9,6,28.8800001144409
"9779",9779,1519222018944,NA,2,0,2018-02-21 09:06:58,21,9,6,58.944000005722
"9780",9780,1519222114184,"[""walking""]",1,0,2018-02-21 09:08:34,21,9,8,34.1840000152588
"9781",9781,1519222116687,"[""walking""]",2,0,2018-02-21 09:08:36,21,9,8,36.6870000362396
"9782",9782,1519222134232,"[""walking""]",1,0,2018-02-21 09:08:54,21,9,8,54.2320001125336
"9783",9783,1519222143233,"[""walking""]",2,0,2018-02-21 09:09:03,21,9,9,3.23300004005432
"9784",9784,1519222157093,NA,2,0,2018-02-21 09:09:17,21,9,9,17.0929999351501
"9785",9785,1519222216942,"[""walking""]",2,0,2018-02-21 09:10:16,21,9,10,16.941999912262
"9786",9786,1519222257036,NA,2,0,2018-02-21 09:10:57,21,9,10,57.0360000133514
"9787",9787,1519222286474,"[""stationary""]",2,1,2018-02-21 09:11:26,21,9,11,26.4739999771118
"9788",9788,1519222287414,NA,2,0,2018-02-21 09:11:27,21,9,11,27.4140000343323
"9789",9789,1519222322497,NA,2,0,2018-02-21 09:12:02,21,9,12,2.49699997901917
"9790",9790,1519222323283,NA,2,0,2018-02-21 09:12:03,21,9,12,3.28299999237061
"9791",9791,1519222349757,"[""walking""]",1,0,2018-02-21 09:12:29,21,9,12,29.7569999694824
"9792",9792,1519222354768,"[""walking""]",2,0,2018-02-21 09:12:34,21,9,12,34.7679998874664
"9793",9793,1519222364789,NA,2,0,2018-02-21 09:12:44,21,9,12,44.7890000343323
"9794",9794,1519222417416,"[""walking""]",1,0,2018-02-21 09:13:37,21,9,13,37.4159998893738
"9795",9795,1519222457510,NA,2,0,2018-02-21 09:14:17,21,9,14,17.5099999904633
"9796",9796,1519222503236,NA,2,0,2018-02-21 09:15:03,21,9,15,3.23600006103516
"9797",9797,1519222503284,NA,2,0,2018-02-21 09:15:03,21,9,15,3.28399991989136
"9798",9798,1519222515152,"[""walking""]",1,0,2018-02-21 09:15:15,21,9,15,15.1519999504089
"9799",9799,1519222522668,"[""walking""]",2,0,2018-02-21 09:15:22,21,9,15,22.6679999828339
"9800",9800,1519222673031,"[""walking""]",2,0,2018-02-21 09:17:53,21,9,17,53.0309998989105
"9801",9801,1519222683475,"[""walking""]",2,0,2018-02-21 09:18:03,21,9,18,3.47499990463257
"9802",9802,1519222730676,NA,2,0,2018-02-21 09:18:50,21,9,18,50.6760001182556
"9803",9803,1519222733181,"[""walking""]",2,0,2018-02-21 09:18:53,21,9,18,53.180999994278
"9804",9804,1519222743205,"[""running""]",2,0,2018-02-21 09:19:03,21,9,19,3.20499992370605
"9805",9805,1519222750723,"[""walking""]",2,0,2018-02-21 09:19:10,21,9,19,10.7230000495911
"9806",9806,1519222755736,"[""running""]",2,0,2018-02-21 09:19:15,21,9,19,15.7360000610352
"9807",9807,1519222765759,"[""walking""]",2,0,2018-02-21 09:19:25,21,9,19,25.7590000629425
"9808",9808,1519222823406,"[""running""]",2,0,2018-02-21 09:20:23,21,9,20,23.4059998989105
"9809",9809,1519222848469,"[""walking""]",2,0,2018-02-21 09:20:48,21,9,20,48.4690001010895
"9810",9810,1519222848469,"[""walking""]",2,0,2018-02-21 09:20:48,21,9,20,48.4690001010895
"9811",9811,1519222863235,"[""walking""]",2,0,2018-02-21 09:21:03,21,9,21,3.23499989509583
"9812",9812,1519223016403,"[""walking""]",2,0,2018-02-21 09:23:36,21,9,23,36.4030001163483
"9813",9813,1519223043220,"[""walking""]",2,0,2018-02-21 09:24:03,21,9,24,3.22000002861023
"9814",9814,1519223043977,"[""running""]",2,0,2018-02-21 09:24:03,21,9,24,3.97699999809265
"9815",9815,1519223069043,"[""walking""]",2,0,2018-02-21 09:24:29,21,9,24,29.0429999828339
"9816",9816,1519223071549,"[""running""]",2,0,2018-02-21 09:24:31,21,9,24,31.5490000247955
"9817",9817,1519223081575,"[""walking""]",2,0,2018-02-21 09:24:41,21,9,24,41.5750000476837
"9818",9818,1519223089094,"[""running""]",2,0,2018-02-21 09:24:49,21,9,24,49.0940001010895
"9819",9819,1519223091600,"[""walking""]",2,0,2018-02-21 09:24:51,21,9,24,51.5999999046326
"9820",9820,1519223094108,"[""running""]",2,0,2018-02-21 09:24:54,21,9,24,54.1080000400543
"9821",9821,1519223111653,"[""walking""]",2,0,2018-02-21 09:25:11,21,9,25,11.6530001163483
"9822",9822,1519223114160,"[""running""]",2,0,2018-02-21 09:25:14,21,9,25,14.1600000858307
"9823",9823,1519223116666,"[""walking""]",2,0,2018-02-21 09:25:16,21,9,25,16.6659998893738
"9824",9824,1519223136718,"[""running""]",2,0,2018-02-21 09:25:36,21,9,25,36.7179999351501
"9825",9825,1519223149251,"[""walking""]",2,0,2018-02-21 09:25:49,21,9,25,49.2509999275208
"9826",9826,1519223159277,"[""running""]",2,0,2018-02-21 09:25:59,21,9,25,59.2769999504089
"9827",9827,1519223164289,"[""walking""]",2,0,2018-02-21 09:26:04,21,9,26,4.28900003433228
"9828",9828,1519223166796,"[""running""]",2,0,2018-02-21 09:26:06,21,9,26,6.7960000038147
"9829",9829,1519223171809,"[""walking""]",2,0,2018-02-21 09:26:11,21,9,26,11.8090000152588
"9830",9830,1519223179328,"[""running""]",2,0,2018-02-21 09:26:19,21,9,26,19.3280000686646
"9831",9831,1519223181835,"[""walking""]",2,0,2018-02-21 09:26:21,21,9,26,21.835000038147
"9832",9832,1519223184342,"[""running""]",2,0,2018-02-21 09:26:24,21,9,26,24.3420000076294
"9833",9833,1519223191862,"[""walking""]",2,0,2018-02-21 09:26:31,21,9,26,31.8619999885559
"9834",9834,1519223194368,"[""running""]",2,0,2018-02-21 09:26:34,21,9,26,34.3680000305176
"9835",9835,1519223201886,"[""walking""]",1,0,2018-02-21 09:26:41,21,9,26,41.885999917984
"9836",9836,1519223204393,"[""walking""]",2,0,2018-02-21 09:26:44,21,9,26,44.3929998874664
"9837",9837,1519223217229,"[""walking""]",2,0,2018-02-21 09:26:57,21,9,26,57.2290000915527
"9838",9838,1519223223237,"[""walking""]",2,0,2018-02-21 09:27:03,21,9,27,3.23699998855591
"9839",9839,1519223254519,"[""running""]",2,0,2018-02-21 09:27:34,21,9,27,34.5190000534058
"9840",9840,1519223269557,"[""walking""]",2,0,2018-02-21 09:27:49,21,9,27,49.5569999217987
"9841",9841,1519223279581,"[""running""]",2,0,2018-02-21 09:27:59,21,9,27,59.5810000896454
"9842",9842,1519223289604,"[""walking""]",2,0,2018-02-21 09:28:09,21,9,28,9.60400009155273
"9843",9843,1519223380127,"[""walking""]",2,0,2018-02-21 09:29:40,21,9,29,40.1270000934601
"9844",9844,1519223403187,"[""walking""]",2,0,2018-02-21 09:30:03,21,9,30,3.18700003623962
"9845",9845,1519223437470,NA,2,0,2018-02-21 09:30:37,21,9,30,37.4700000286102
"9846",9846,1519223439977,"[""walking""]",1,0,2018-02-21 09:30:39,21,9,30,39.9769999980927
"9847",9847,1519223444990,"[""walking""]",2,0,2018-02-21 09:30:44,21,9,30,44.9900000095367
"9848",9848,1519223462538,"[""running""]",2,0,2018-02-21 09:31:02,21,9,31,2.53800010681152
"9849",9849,1519223487607,"[""walking""]",2,0,2018-02-21 09:31:27,21,9,31,27.6070001125336
"9850",9850,1519223497634,"[""running""]",2,0,2018-02-21 09:31:37,21,9,31,37.6340000629425
"9851",9851,1519223517688,"[""walking""]",2,0,2018-02-21 09:31:57,21,9,31,57.6879999637604
"9852",9852,1519223525208,"[""running""]",2,0,2018-02-21 09:32:05,21,9,32,5.20799994468689
"9853",9853,1519223537742,"[""walking""]",2,0,2018-02-21 09:32:17,21,9,32,17.7420001029968
"9854",9854,1519223552784,"[""running""]",2,0,2018-02-21 09:32:32,21,9,32,32.7839999198914
"9855",9855,1519223565317,"[""walking""]",2,0,2018-02-21 09:32:45,21,9,32,45.316999912262
"9856",9856,1519223565317,"[""walking""]",2,0,2018-02-21 09:32:45,21,9,32,45.316999912262
"9857",9857,1519223583177,"[""walking""]",2,0,2018-02-21 09:33:03,21,9,33,3.17700004577637
"9858",9858,1519223587877,"[""running""]",2,0,2018-02-21 09:33:07,21,9,33,7.87700009346008
"9859",9859,1519223602916,"[""walking""]",2,0,2018-02-21 09:33:22,21,9,33,22.9159998893738
"9860",9860,1519223693148,"[""walking""]",2,0,2018-02-21 09:34:53,21,9,34,53.1480000019073
"9861",9861,1519223763236,"[""walking""]",2,0,2018-02-21 09:36:03,21,9,36,3.23600006103516
"9862",9862,1519223836012,"[""walking""]",2,0,2018-02-21 09:37:16,21,9,37,16.0120000839233
"9863",9863,1519223943216,"[""walking""]",2,0,2018-02-21 09:39:03,21,9,39,3.21600008010864
"9864",9864,1519224114208,"[""walking""]",2,0,2018-02-21 09:41:54,21,9,41,54.2079999446869
"9865",9865,1519224123351,"[""walking""]",2,0,2018-02-21 09:42:03,21,9,42,3.3510000705719
"9866",9866,1519224181888,NA,2,0,2018-02-21 09:43:01,21,9,43,1.88800001144409
"9867",9867,1519224303144,NA,2,0,2018-02-21 09:45:03,21,9,45,3.14400005340576
"9868",9868,1519224303216,NA,2,0,2018-02-21 09:45:03,21,9,45,3.21600008010864
"9869",9869,1519224482973,"[""stationary""]",0,1,2018-02-21 09:48:02,21,9,48,2.97300004959106
"9870",9870,1519224483229,NA,2,0,2018-02-21 09:48:03,21,9,48,3.22900009155273
"9871",9871,1519224663260,"[""stationary""]",2,1,2018-02-21 09:51:03,21,9,51,3.25999999046326
"9872",9872,1519224668452,NA,2,0,2018-02-21 09:51:08,21,9,51,8.45199990272522
"9873",9873,1519224680358,"[""stationary""]",2,1,2018-02-21 09:51:20,21,9,51,20.3580000400543
"9874",9874,1519224688819,NA,2,0,2018-02-21 09:51:28,21,9,51,28.819000005722
"9875",9875,1519224693518,"[""stationary""]",2,1,2018-02-21 09:51:33,21,9,51,33.5179998874664
"9876",9876,1519224694458,NA,2,0,2018-02-21 09:51:34,21,9,51,34.4579999446869
"9877",9877,1519224699471,"[""stationary""]",2,1,2018-02-21 09:51:39,21,9,51,39.470999956131
"9878",9878,1519224708557,NA,2,0,2018-02-21 09:51:48,21,9,51,48.5569999217987
"9879",9879,1519224713884,"[""stationary""]",2,1,2018-02-21 09:51:53,21,9,51,53.8840000629425
"9880",9880,1519224714823,NA,2,0,2018-02-21 09:51:54,21,9,51,54.8229999542236
"9881",9881,1519224718274,"[""stationary""]",2,1,2018-02-21 09:51:58,21,9,51,58.2739999294281
"9882",9882,1519224718896,NA,2,0,2018-02-21 09:51:58,21,9,51,58.8959999084473
"9883",9883,1519224745849,"[""walking""]",1,0,2018-02-21 09:52:25,21,9,52,25.8489999771118
"9884",9884,1519224758377,NA,2,0,2018-02-21 09:52:38,21,9,52,38.3770000934601
"9885",9885,1519224770909,"[""walking""]",1,0,2018-02-21 09:52:50,21,9,52,50.9089999198914
"9886",9886,1519224775922,"[""walking""]",2,0,2018-02-21 09:52:55,21,9,52,55.9219999313354
"9887",9887,1519224800985,NA,2,0,2018-02-21 09:53:20,21,9,53,20.9849998950958
"9888",9888,1519224813515,"[""walking""]",1,0,2018-02-21 09:53:33,21,9,53,33.5150001049042
"9889",9889,1519224816021,"[""walking""]",2,0,2018-02-21 09:53:36,21,9,53,36.0209999084473
"9890",9890,1519224848593,NA,2,0,2018-02-21 09:54:08,21,9,54,8.59299993515015
"9891",9891,1519224861116,"[""walking""]",2,0,2018-02-21 09:54:21,21,9,54,21.1159999370575
"9892",9892,1519224921885,"[""stationary""]",0,1,2018-02-21 09:55:21,21,9,55,21.8849999904633
"9893",9893,1519221254768,"[""stationary""]",2,1,2018-02-21 08:54:14,21,8,54,14.7679998874664
"9894",9894,1519221423243,"[""stationary""]",2,1,2018-02-21 08:57:03,21,8,57,3.24300003051758
"9895",9895,1519221499944,NA,2,0,2018-02-21 08:58:19,21,8,58,19.944000005722
"9896",9896,1519221507750,"[""walking""]",1,0,2018-02-21 08:58:27,21,8,58,27.75
"9897",9897,1519221522773,"[""walking""]",2,0,2018-02-21 08:58:42,21,8,58,42.7730000019073
"9898",9898,1519221532791,NA,2,0,2018-02-21 08:58:52,21,8,58,52.7909998893738
"9899",9899,1519221565366,"[""walking""]",2,0,2018-02-21 08:59:25,21,8,59,25.3659999370575
"9900",9900,1519221597927,NA,2,0,2018-02-21 08:59:57,21,8,59,57.9270000457764
"9901",9901,1519221597927,NA,2,0,2018-02-21 08:59:57,21,8,59,57.9270000457764
"9902",9902,1519221603218,NA,2,0,2018-02-21 09:00:03,21,9,0,3.21799993515015
"9903",9903,1519221748566,NA,2,0,2018-02-21 09:02:28,21,9,2,28.5659999847412
"9904",9904,1519221783160,NA,2,0,2018-02-21 09:03:03,21,9,3,3.16000008583069
"9905",9905,1519221858544,NA,2,0,2018-02-21 09:04:18,21,9,4,18.5439999103546
"9906",9906,1519221963154,NA,2,0,2018-02-21 09:06:03,21,9,6,3.15400004386902
"9907",9907,1519221983869,"[""walking""]",1,0,2018-02-21 09:06:23,21,9,6,23.8689999580383
"9908",9908,1519221988880,"[""walking""]",2,0,2018-02-21 09:06:28,21,9,6,28.8800001144409
"9909",9909,1519222018944,NA,2,0,2018-02-21 09:06:58,21,9,6,58.944000005722
"9910",9910,1519222114184,"[""walking""]",1,0,2018-02-21 09:08:34,21,9,8,34.1840000152588
"9911",9911,1519222116687,"[""walking""]",2,0,2018-02-21 09:08:36,21,9,8,36.6870000362396
"9912",9912,1519222134232,"[""walking""]",1,0,2018-02-21 09:08:54,21,9,8,54.2320001125336
"9913",9913,1519222143233,"[""walking""]",2,0,2018-02-21 09:09:03,21,9,9,3.23300004005432
"9914",9914,1519222157093,NA,2,0,2018-02-21 09:09:17,21,9,9,17.0929999351501
"9915",9915,1519222216942,"[""walking""]",2,0,2018-02-21 09:10:16,21,9,10,16.941999912262
"9916",9916,1519222257036,NA,2,0,2018-02-21 09:10:57,21,9,10,57.0360000133514
"9917",9917,1519222286474,"[""stationary""]",2,1,2018-02-21 09:11:26,21,9,11,26.4739999771118
"9918",9918,1519222287414,NA,2,0,2018-02-21 09:11:27,21,9,11,27.4140000343323
"9919",9919,1519222322497,NA,2,0,2018-02-21 09:12:02,21,9,12,2.49699997901917
"9920",9920,1519222323283,NA,2,0,2018-02-21 09:12:03,21,9,12,3.28299999237061
"9921",9921,1519222349757,"[""walking""]",1,0,2018-02-21 09:12:29,21,9,12,29.7569999694824
"9922",9922,1519222354768,"[""walking""]",2,0,2018-02-21 09:12:34,21,9,12,34.7679998874664
"9923",9923,1519222364789,NA,2,0,2018-02-21 09:12:44,21,9,12,44.7890000343323
