"","time","batlevel"
"442",1518766006601,52.1944444444444
"443",1518766018392,52.1944444444444
"444",1518766078406,52.1944444444444
"445",1518766089190,52.1944444444444
"446",1518766138469,52.1944444444444
"447",1518766151110,52.1944444444444
"448",1518766198376,52.1944444444444
"449",1518766233769,52.1944444444444
"450",1518766258399,52.1944444444444
"451",1518766295704,52.1944444444444
"452",1518766318372,52.1944444444444
"453",1518766378323,52.1944444444444
"454",1518766378428,52.1944444444444
"455",1518766438433,52.1944444444444
"456",1518766460898,52.1944444444444
"457",1518766498370,52.1944444444444
"458",1518766543507,52.1944444444444
"459",1518766558407,52.1944444444444
"460",1518766618385,52.1944444444444
"461",1518766626355,52.1944444444444
"462",1518766678407,52.1944444444444
"463",1518766708710,52.1944444444444
"464",1518766738379,52.1944444444444
"465",1518766791300,52.1944444444444
"466",1518766798378,52.1944444444444
"467",1518766858393,52.1944444444444
"469",1518766873943,52.1944444444444
"470",1518766918437,52.1944444444444
"471",1518766956573,52.1944444444444
"472",1518766978441,52.1944444444444
"473",1518767038367,52.1944444444444
"474",1518767039173,52.1944444444444
"475",1518767098355,52.1944444444444
"476",1518767121771,52.1944444444444
"477",1518767158378,52.1944444444444
"478",1518767204334,52.1944444444444
"479",1518767218389,52.1944444444444
"480",1518767278385,52.1944444444444
"481",1518767286952,52.1944444444444
"482",1518767338447,52.1944444444444
"483",1518767369583,52.1944444444444
"484",1518767398383,52.1944444444444
"485",1518767452189,52.1944444444444
"486",1518767458398,52.1944444444444
"487",1518767518390,52.1944444444444
"488",1518767534732,52.1944444444444
"489",1518767578403,52.1944444444444
"490",1518767617392,52.1944444444444
"491",1518767638424,52.1944444444444
"492",1518767698427,52.1944444444444
"493",1518767720607,52.1944444444444
"494",1518767758431,52.1944444444444
"496",1518767803297,52.1944444444444
"497",1518767818485,52.1944444444444
"498",1518767878432,52.1944444444444
"499",1518767885830,52.1944444444444
"500",1518767938439,52.1944444444444
"501",1518767989050,52.1944444444444
"502",1518767998440,52.1944444444444
"503",1518768058406,86.0588235294118
"504",1518768092285,86.0588235294118
"505",1518768118422,86.0588235294118
"506",1518768174922,86.0588235294118
"507",1518768178419,86.0588235294118
"508",1518768238418,86.0588235294118
"509",1518768278128,86.0588235294118
"510",1518768298405,86.0588235294118
"511",1518768358400,86.0588235294118
"512",1518768381429,86.0588235294118
"513",1518768418386,86.0588235294118
"514",1518768464032,86.0588235294118
"515",1518768478410,86.0588235294118
"516",1518768538413,86.0588235294118
"517",1518768567285,86.0588235294118
"518",1518768598415,86.0588235294118
"519",1518768658480,86.0588235294118
"521",1518768670602,86.0588235294118
"522",1518768718421,86.0588235294118
"523",1518768778433,86.0588235294118
"524",1518768838441,86.0588235294118
"525",1518768898456,86.0588235294118
"526",1518768958488,86.0588235294118
"527",1518769018378,86.0588235294118
"528",1518769078464,86.0588235294118
"529",1518769138422,86.0588235294118
"530",1518769198426,86.0588235294118
"531",1518769228239,86.0588235294118
"532",1518769258405,86.0588235294118
"533",1518769318397,86.0588235294118
"534",1518769331479,86.0588235294118
"535",1518769378417,86.0588235294118
"536",1518769434687,86.0588235294118
"537",1518769438413,86.0588235294118
"538",1518769498411,86.0588235294118
"539",1518769537961,86.0588235294118
"540",1518769558373,86.0588235294118
"542",1518769618361,86.0588235294118
"543",1518769661879,86.0588235294118
"544",1518769678387,86.0588235294118
"545",1518769738394,86.0588235294118
"546",1518769765116,86.0588235294118
"547",1518769798403,86.0588235294118
"548",1518769858405,86.0588235294118
"549",1518769888755,86.0588235294118
"550",1518769918416,86.0588235294118
"551",1518769978356,86.0588235294118
"552",1518770012139,86.0588235294118
"553",1518770038406,86.0588235294118
"554",1518770098425,86.0588235294118
"555",1518770156078,86.0588235294118
"556",1518770158391,86.0588235294118
"557",1518770218394,86.0588235294118
"558",1518770278396,86.0588235294118
"559",1518770338421,86.0588235294118
"560",1518770340767,86.0588235294118
"561",1518770398388,86.0588235294118
"562",1518770458413,86.0588235294118
"564",1518770518391,86.0588235294118
"565",1518770546208,86.0588235294118
"566",1518770578394,86.0588235294118
"567",1518770638360,86.0588235294118
"568",1518770698355,86.0588235294118
"569",1518770758392,86.0588235294118
"570",1518770792901,86.0588235294118
"571",1518770818335,86.0588235294118
"572",1518770878335,86.0588235294118
"573",1518770938354,86.0588235294118
"574",1518770998365,86.0588235294118
"575",1518771058408,86.0588235294118
"576",1518771080407,86.0588235294118
"577",1518771118415,86.0588235294118
"578",1518771178406,86.0588235294118
"579",1518771238416,86.0588235294118
"580",1518771298414,86.0588235294118
"581",1518771358429,86.0588235294118
"583",1518771418429,86.0588235294118
"584",1518771429664,86.0588235294118
"585",1518771478381,86.0588235294118
"586",1518771538395,86.0588235294118
"587",1518771598419,86.0588235294118
"588",1518771658392,97.8428571428571
"589",1518771718382,97.8428571428571
"590",1518771778408,97.8428571428571
"591",1518771838379,97.8428571428571
"592",1518771860866,97.8428571428571
"593",1518771898376,97.8428571428571
"594",1518771958453,97.8428571428571
"595",1518772018366,97.8428571428571
"596",1518772078399,97.8428571428571
"597",1518772138380,97.8428571428571
"598",1518772198464,97.8428571428571
"599",1518772258419,97.8428571428571
"601",1518772318419,97.8428571428571
"602",1518772378411,97.8428571428571
"603",1518772415227,97.8428571428571
"604",1518772438429,97.8428571428571
"605",1518772498402,97.8428571428571
"606",1518772558412,97.8428571428571
"607",1518772618392,97.8428571428571
"608",1518772678373,97.8428571428571
"609",1518772738404,97.8428571428571
"610",1518772798385,97.8428571428571
"611",1518772858408,97.8428571428571
"612",1518772918410,97.8428571428571
"613",1518772978411,97.8428571428571
"614",1518773038393,97.8428571428571
"615",1518773098413,97.8428571428571
"616",1518773158452,97.8428571428571
"618",1518773176582,97.8428571428571
"619",1518773218397,97.8428571428571
"620",1518773278368,97.8428571428571
"621",1518773338406,97.8428571428571
"622",1518773398442,97.8428571428571
"623",1518773458396,97.8428571428571
"624",1518773518361,97.8428571428571
"625",1518773578420,97.8428571428571
"626",1518773638428,97.8428571428571
"627",1518773698360,97.8428571428571
"628",1518773758403,97.8428571428571
"629",1518773818402,97.8428571428571
"630",1518773878442,97.8428571428571
"631",1518773938419,97.8428571428571
"632",1518773998371,97.8428571428571
"633",1518774058352,97.8428571428571
"635",1518774118435,97.8428571428571
"636",1518774178358,97.8428571428571
"637",1518774238361,97.8428571428571
"638",1518774265301,97.8428571428571
"640",1518774285873,97.8428571428571
"641",1518774298356,97.8428571428571
"642",1518774358377,97.8428571428571
"643",1518774418411,97.8428571428571
"644",1518774478353,97.8428571428571
"645",1518774538363,97.8428571428571
"646",1518774598337,97.8428571428571
"647",1518774658374,97.8428571428571
"648",1518774718380,97.8428571428571
"649",1518774778400,97.8428571428571
"650",1518774838465,97.8428571428571
"651",1518774898428,97.8428571428571
"652",1518774958435,97.8428571428571
"654",1518775018405,97.8428571428571
"655",1518775078464,97.8428571428571
"656",1518775138453,97.8428571428571
"657",1518775198435,97.8428571428571
"658",1518775258410,100
"659",1518775318446,100
"660",1518775378451,100
"661",1518775438426,100
"662",1518775498403,100
"663",1518775558396,100
"664",1518775618394,100
"665",1518775678427,100
"666",1518775738387,100
"667",1518775798448,100
"668",1518775858365,100
"670",1518775918388,100
"671",1518775978377,100
"672",1518776038434,100
"673",1518776098405,100
"674",1518776158375,100
"675",1518776218404,100
"676",1518776278433,100
"677",1518776338359,100
"678",1518776398377,100
"679",1518776458352,100
"680",1518776518401,100
"681",1518776578390,100
"682",1518776638437,100
"683",1518776698362,100
"684",1518776758342,100
"686",1518776818374,100
"687",1518776878424,100
"688",1518776938370,100
"689",1518776998406,100
"690",1518777058365,100
"691",1518777118343,100
"692",1518777178369,100
"693",1518777238351,100
"694",1518777298372,100
"695",1518777358352,100
"696",1518777418380,100
"697",1518777478339,100
"698",1518777538393,100
"699",1518777598371,100
"700",1518777658333,100
"702",1518777718336,100
"703",1518777778348,100
"704",1518777838355,100
"705",1518777898329,100
"706",1518777958392,100
"707",1518778018327,100
"708",1518778078306,100
"709",1518778138338,100
"710",1518778198315,100
"711",1518778258327,100
"712",1518778318359,100
"713",1518778378386,100
"714",1518778438453,100
"715",1518778498393,100
"716",1518778558369,100
"718",1518778618364,100
"719",1518778678377,100
"720",1518778738392,100
"721",1518778798437,100
"722",1518778858433,100
"723",1518778918434,100
"724",1518778978344,100
"725",1518779038379,100
"726",1518779098356,100
"727",1518779158431,100
"728",1518779218351,100
"729",1518779278378,100
"730",1518779338353,100
"731",1518779398373,100
"732",1518779458356,100
"734",1518779518413,100
"735",1518779578388,100
"736",1518779638440,100
"737",1518779698371,100
"738",1518779758359,100
"739",1518779818436,100
"740",1518779878429,100
"741",1518779938349,100
"742",1518779998392,100
"743",1518780058355,100
"744",1518780118370,100
"745",1518780178387,100
"746",1518780238378,100
"747",1518780298345,100
"748",1518780358327,100
"750",1518780418330,100
"751",1518780478357,100
"752",1518780538418,100
"753",1518780598388,100
"754",1518780658365,100
"755",1518780718380,100
"756",1518780778359,100
"757",1518780838374,100
"758",1518780898332,100
"759",1518780958346,100
"760",1518781018364,100
"761",1518781078379,100
"762",1518781138393,100
"763",1518781198319,100
"764",1518781258339,100
"766",1518781318398,100
"767",1518781378366,100
"768",1518781438303,100
"769",1518781498357,100
"770",1518781558313,100
"771",1518781618348,100
"772",1518781678298,100
"773",1518781738294,100
"774",1518781798377,100
"775",1518781858309,100
"776",1518781918378,100
"777",1518781978344,100
"778",1518782038395,100
"779",1518782098386,100
"780",1518782158354,100
"782",1518782218372,100
"783",1518782278422,100
"784",1518782338432,100
"785",1518782398369,100
"786",1518782458353,98.6176470588235
"787",1518782518413,98.6176470588235
"788",1518782578360,98.6176470588235
"789",1518782638418,98.6176470588235
"790",1518782698350,98.6176470588235
"791",1518782758371,98.6176470588235
"792",1518782818343,98.6176470588235
"793",1518782878363,98.6176470588235
"794",1518782938330,98.6176470588235
"795",1518782998420,98.6176470588235
"796",1518783058384,98.6176470588235
"798",1518783118389,98.6176470588235
"799",1518783178385,98.6176470588235
"800",1518783238388,98.6176470588235
"801",1518783298418,98.6176470588235
"802",1518783358360,98.6176470588235
"803",1518783418329,98.6176470588235
"804",1518783478373,98.6176470588235
"805",1518783538407,98.6176470588235
"806",1518783598366,98.6176470588235
"807",1518783658325,98.6176470588235
"808",1518783718358,98.6176470588235
"809",1518783778323,98.6176470588235
"810",1518783838353,98.6176470588235
"811",1518783898365,98.6176470588235
"812",1518783958366,98.6176470588235
"814",1518784018328,98.6176470588235
"815",1518784078355,98.6176470588235
"816",1518784138333,98.6176470588235
"817",1518784198427,98.6176470588235
"818",1518784258396,98.6176470588235
"819",1518784318400,98.6176470588235
"820",1518784378382,98.6176470588235
"821",1518784438332,98.6176470588235
"822",1518784498343,98.6176470588235
"823",1518784558363,98.6176470588235
"824",1518784618342,98.6176470588235
"825",1518784655343,98.6176470588235
"826",1518784678376,98.6176470588235
"827",1518784738417,98.6176470588235
"828",1518784758253,98.6176470588235
"829",1518784798324,98.6176470588235
"830",1518784858326,98.6176470588235
"832",1518784902067,98.6176470588235
"833",1518784918406,98.6176470588235
"834",1518784978318,98.6176470588235
"835",1518785038357,98.6176470588235
"836",1518785098383,98.6176470588235
"837",1518785148244,98.6176470588235
"838",1518785158358,98.6176470588235
"839",1518785218346,98.6176470588235
"840",1518785278383,98.6176470588235
"841",1518785338330,98.6176470588235
"842",1518785398367,98.6176470588235
"843",1518785458376,98.6176470588235
"844",1518785518376,98.6176470588235
"845",1518785578324,98.6176470588235
"846",1518785638331,98.6176470588235
"847",1518785698386,98.6176470588235
"848",1518785758359,98.6176470588235
"850",1518785818388,98.6176470588235
"851",1518785878383,98.6176470588235
"852",1518785938345,98.6176470588235
"853",1518785998341,98.6176470588235
"854",1518786058327,91.16
"855",1518786118314,91.16
"856",1518786152562,91.16
"857",1518786178310,91.16
"858",1518786238308,91.16
"859",1518786298338,91.16
"860",1518786358367,91.16
"861",1518786418324,91.16
"862",1518786478278,91.16
"863",1518786538338,91.16
"864",1518786598326,91.16
"865",1518786658376,91.16
"867",1518786718369,91.16
"868",1518786778335,91.16
"869",1518786838373,91.16
"870",1518786898340,91.16
"871",1518786958364,91.16
"872",1518787018330,91.16
"873",1518787033806,91.16
"874",1518787078353,91.16
"875",1518787138319,91.16
"876",1518787198362,91.16
"877",1518787258330,91.16
"878",1518787318359,91.16
"879",1518787378348,91.16
"880",1518787438390,91.16
"881",1518787498352,91.16
"882",1518787558315,91.16
"884",1518787587943,91.16
"885",1518787618400,91.16
"886",1518787678342,91.16
"887",1518787738313,91.16
"888",1518787798374,91.16
"889",1518787858397,91.16
"890",1518787918321,91.16
"891",1518787978306,91.16
"892",1518788038364,91.16
"893",1518788038898,91.16
"894",1518788098332,91.16
"895",1518788158414,91.16
"896",1518788218393,91.16
"897",1518788278353,91.16
"898",1518788338322,91.16
"899",1518788398354,91.16
"900",1518788428518,91.16
"901",1518788458333,91.16
"903",1518788518343,91.16
"904",1518788571961,91.16
"905",1518788578359,91.16
"906",1518788638387,91.16
"907",1518788674771,91.16
"908",1518788698329,91.16
"909",1518788758373,91.16
"910",1518788797956,91.16
"911",1518788818327,91.16
"912",1518788818636,91.16
"913",1518788878422,91.16
"914",1518788938340,91.16
"915",1518788983175,91.16
"916",1518788998331,91.16
"917",1518789058331,91.16
"918",1518789065868,91.16
"919",1518789118357,91.16
"920",1518789168433,91.16
"921",1518789178372,91.16
"922",1518789209538,91.16
"923",1518789238364,91.16
"924",1518789298408,91.16
"925",1518789358327,91.16
"926",1518789418419,91.16
"927",1518789478370,91.16
"928",1518789538351,91.16
"929",1518789617980,78.1060606060606
"930",1518789620031,78.1060606060606
"931",1518789640543,78.1060606060606
"932",1518789678112,78.1060606060606
"933",1518789738019,78.1060606060606
"934",1518789798029,78.1060606060606
"935",1518789837825,78.1060606060606
"936",1518789846225,78.1060606060606
"937",1518789850059,78.1060606060606
"938",1518789910097,78.1060606060606
"939",1518789970068,78.1060606060606
"940",1518790030156,78.1060606060606
"941",1518790090139,78.1060606060606
"942",1518790150078,78.1060606060606
"943",1518790210146,78.1060606060606
"944",1518790270087,78.1060606060606
"945",1518790330076,78.1060606060606
"946",1518790390088,78.1060606060606
"947",1518790450070,78.1060606060606
"948",1518790510134,78.1060606060606
"949",1518790570094,78.1060606060606
"950",1518790630056,78.1060606060606
"951",1518790690116,78.1060606060606
"952",1518790706909,78.1060606060606
"953",1518790750094,78.1060606060606
"954",1518790810145,78.1060606060606
"955",1518790870086,78.1060606060606
"956",1518790871095,78.1060606060606
