"","easy.time","easy.time2","batvalue","latitude","longitude"
"1334",2018-02-19 05:00:01,"2018-02-19 05:00:01",99,40.44153050669,-79.919966275323
"1335",2018-02-19 05:00:01,"2018-02-19 05:00:01",99,40.44153050669,-79.919966275323
"1336",NA,"2018-02-19 05:00:02",99.4489795901948,40.441647009908,-79.919995137278
"1337",2018-02-19 05:03:01,"2018-02-19 05:03:01",100,40.441530503241,-79.919966279666
"1338",2018-02-19 05:03:01,"2018-02-19 05:03:01",100,40.441530503241,-79.919966279666
"1339",NA,"2018-02-19 05:03:02",99.7784256557421,40.441647009908,-79.919995137278
"1340",2018-02-19 05:06:01,"2018-02-19 05:06:01",100,40.441530500098,-79.919966283625
"1341",2018-02-19 05:06:01,"2018-02-19 05:06:01",100,40.441530500098,-79.919966283625
"1342",NA,"2018-02-19 05:06:02",99.9683465222489,40.441647009908,-79.919995137278
"1343",2018-02-19 05:09:01,"2018-02-19 05:09:01",100,40.441530497241,-79.919966287222
"1344",2018-02-19 05:09:01,"2018-02-19 05:09:01",100,40.441530497241,-79.919966287222
"1345",NA,"2018-02-19 05:09:02",99.995478074607,40.441647009908,-79.919995137278
"1346",2018-02-19 05:12:01,"2018-02-19 05:12:01",100,40.441530494629,-79.919966290511
"1347",2018-02-19 05:12:01,"2018-02-19 05:12:01",100,40.441530494629,-79.919966290511
"1348",NA,"2018-02-19 05:12:02",99.9993540106581,40.441647009908,-79.919995137278
"1349",2018-02-19 05:15:01,"2018-02-19 05:15:01",100,40.4415887510815,-79.9199807153895
"1350",2018-02-19 05:15:01,"2018-02-19 05:15:01",100,40.4415887510815,-79.9199807153895
"1351",NA,"2018-02-19 05:18:02",99.9999077158083,40.441588750001,-79.9199807167505
"1352",2018-02-19 05:21:01,"2018-02-19 05:21:01",100,40.441530488101,-79.919966298733
"1353",2018-02-19 05:21:01,"2018-02-19 05:21:01",100,40.441530488101,-79.919966298733
"1354",NA,"2018-02-19 05:21:02",99.999986816544,40.441647009908,-79.919995137278
"1355",2018-02-19 05:24:01,"2018-02-19 05:24:01",100,40.441530486291,-79.919966301013
"1356",2018-02-19 05:24:01,"2018-02-19 05:24:01",100,40.441530486291,-79.919966301013
"1357",NA,"2018-02-19 05:24:02",99.9999981166492,40.441647009908,-79.919995137278
"1358",2018-02-19 05:27:01,"2018-02-19 05:27:01",100,40.441530484636,-79.919966303097
"1359",2018-02-19 05:27:01,"2018-02-19 05:27:01",100,40.441530484636,-79.919966303097
"1360",NA,"2018-02-19 05:27:02",99.9999997309499,40.441647009908,-79.919995137278
"1361",2018-02-19 05:30:01,"2018-02-19 05:30:01",100,40.441530483123,-79.919966305002
"1362",2018-02-19 05:30:01,"2018-02-19 05:30:01",100,40.441530483123,-79.919966305002
"1363",NA,"2018-02-19 05:30:02",99.9999999615643,40.441647009908,-79.919995137278
"1364",2018-02-19 05:33:01,"2018-02-19 05:33:01",100,40.441530481741,-79.919966306743
"1365",2018-02-19 05:33:01,"2018-02-19 05:33:01",100,40.441530481741,-79.919966306743
"1366",NA,"2018-02-19 05:33:02",99.9999999945092,40.441647009908,-79.919995137278
"1367",2018-02-19 05:36:01,"2018-02-19 05:36:01",100,40.441581758382,-79.919921375352
"1368",2018-02-19 05:36:01,"2018-02-19 05:36:01",100,40.441581758382,-79.919921375352
"1369",NA,"2018-02-19 05:36:02",99.9999999992156,40.441647009908,-79.919995137278
"1370",2018-02-19 05:39:01,"2018-02-19 05:39:01",100,40.441666511406,-79.920014493845
"1371",2018-02-19 05:39:01,"2018-02-19 05:39:01",100,40.441666511406,-79.920014493845
"1372",NA,"2018-02-19 05:39:02",99.9999999998879,40.441647009908,-79.919995137278
"1373",2018-02-19 05:42:01,"2018-02-19 05:42:01",100,40.441666511403,-79.920014495829
"1374",2018-02-19 05:42:01,"2018-02-19 05:42:01",100,40.441666511403,-79.920014495829
"1375",NA,"2018-02-19 05:42:02",99.999999999984,40.441647009908,-79.919995137278
"1376",2018-02-19 05:45:01,"2018-02-19 05:45:01",100,40.441666510478,-79.92001449663
"1377",2018-02-19 05:45:01,"2018-02-19 05:45:01",100,40.441666510478,-79.92001449663
"1378",NA,"2018-02-19 05:45:02",99.9999999999977,40.441647009908,-79.919995137278
"1379",2018-02-19 05:48:01,"2018-02-19 05:48:01",100,40.441666509632,-79.920014497361
"1380",2018-02-19 05:48:01,"2018-02-19 05:48:01",100,40.441666509632,-79.920014497361
"1381",NA,"2018-02-19 05:48:02",99.9999999999997,40.441647009908,-79.919995137278
"1382",2018-02-19 05:51:01,"2018-02-19 05:51:01",100,40.441656764355,-79.9200048133535
"1383",2018-02-19 05:51:01,"2018-02-19 05:51:01",100,40.441656764355,-79.9200048133535
"1384",2018-02-19 05:54:01,"2018-02-19 05:54:01",100,40.441666508148,-79.920014498645
"1385",2018-02-19 05:54:01,"2018-02-19 05:54:01",100,40.441666508148,-79.920014498645
"1386",NA,"2018-02-19 05:54:02",100,40.441647009908,-79.919995137278
"1387",2018-02-19 05:57:01,"2018-02-19 05:57:01",100,40.441666507498,-79.920014499208
"1388",2018-02-19 05:57:01,"2018-02-19 05:57:01",100,40.441666507498,-79.920014499208
"1389",NA,"2018-02-19 05:57:02",100,40.441647009908,-79.919995137278
"1390",2018-02-19 06:00:01,"2018-02-19 06:00:01",100,40.441666506905,-79.920014499721
"1391",2018-02-19 06:00:01,"2018-02-19 06:00:01",100,40.441666506905,-79.920014499721
"1392",NA,"2018-02-19 06:00:02",100,40.441647009908,-79.919995137278
"1393",2018-02-19 06:03:01,"2018-02-19 06:03:01",100,40.441666506361,-79.920014500192
"1394",2018-02-19 06:03:01,"2018-02-19 06:03:01",100,40.441666506361,-79.920014500192
"1395",NA,"2018-02-19 06:03:02",100,40.441647009908,-79.919995137278
"1396",2018-02-19 06:06:01,"2018-02-19 06:06:01",100,40.441666512164,-79.920014495171
"1397",2018-02-19 06:06:01,"2018-02-19 06:06:01",100,40.441666512164,-79.920014495171
"1398",NA,"2018-02-19 06:06:02",100,40.441647009908,-79.919995137278
"1399",2018-02-19 06:09:01,"2018-02-19 06:09:01",100,40.441666505407,-79.920014501017
"1400",2018-02-19 06:09:01,"2018-02-19 06:09:01",100,40.441666505407,-79.920014501017
"1401",NA,"2018-02-19 06:09:02",100,40.441647009908,-79.919995137278
"1402",2018-02-19 06:12:01,"2018-02-19 06:12:01",100,40.44166650499,-79.920014501378
"1403",2018-02-19 06:12:01,"2018-02-19 06:12:01",100,40.44166650499,-79.920014501378
"1404",NA,"2018-02-19 06:12:02",100,40.441647009908,-79.919995137278
"1405",2018-02-19 06:15:01,"2018-02-19 06:15:01",100,40.4416567572575,-79.9200048194935
"1406",2018-02-19 06:15:01,"2018-02-19 06:15:01",100,40.4416567572575,-79.9200048194935
"1407",2018-02-19 06:18:01,"2018-02-19 06:18:01",100,40.441666504261,-79.920014502008
"1408",2018-02-19 06:18:01,"2018-02-19 06:18:01",100,40.441666504261,-79.920014502008
"1409",NA,"2018-02-19 06:18:02",100,40.441647009908,-79.919995137278
"1410",2018-02-19 06:21:01,"2018-02-19 06:21:01",100,40.441666507928,-79.920014498836
"1411",2018-02-19 06:21:01,"2018-02-19 06:21:01",100,40.441666507928,-79.920014498836
"1412",NA,"2018-02-19 06:21:02",100,40.441647009908,-79.919995137278
"1413",2018-02-19 06:24:01,"2018-02-19 06:24:01",100,40.441666501554,-79.92001450435
"1414",2018-02-19 06:24:01,"2018-02-19 06:24:01",100,40.441666501554,-79.92001450435
"1415",NA,"2018-02-19 06:24:02",100,40.441647009908,-79.919995137278
"1416",2018-02-19 06:27:01,"2018-02-19 06:27:01",100,40.441666501417,-79.920014504469
"1417",2018-02-19 06:27:01,"2018-02-19 06:27:01",100,40.441666501417,-79.920014504469
"1418",NA,"2018-02-19 06:27:02",100,40.441647009908,-79.919995137278
"1419",2018-02-19 06:30:01,"2018-02-19 06:30:01",100,40.441666501338,-79.920014504537
"1420",2018-02-19 06:30:01,"2018-02-19 06:30:01",100,40.441666501338,-79.920014504537
"1421",NA,"2018-02-19 06:30:02",100,40.441647009908,-79.919995137278
"1422",2018-02-19 06:33:01,"2018-02-19 06:33:01",100,40.441666501265,-79.9200145046
"1423",2018-02-19 06:33:01,"2018-02-19 06:33:01",100,40.441666501265,-79.9200145046
"1424",NA,"2018-02-19 06:33:02",100,40.441647009908,-79.919995137278
"1425",2018-02-19 06:36:01,"2018-02-19 06:36:01",100,40.441300249696,-79.920111922622
"1426",2018-02-19 06:36:01,"2018-02-19 06:36:01",100,40.441300249696,-79.920111922622
"1427",NA,"2018-02-19 06:36:02",100,40.441647009908,-79.919995137278
"1428",2018-02-19 06:39:01,"2018-02-19 06:39:01",100,40.441628859147,-79.919869294426
"1429",2018-02-19 06:39:01,"2018-02-19 06:39:01",100,40.441628859147,-79.919869294426
"1430",NA,"2018-02-19 06:39:02",100,40.441647009908,-79.919995137278
"1431",2018-02-19 06:42:01,"2018-02-19 06:42:01",100,40.441628885267,-79.91986927514
"1432",2018-02-19 06:42:01,"2018-02-19 06:42:01",100,40.441628885267,-79.91986927514
"1433",NA,"2018-02-19 06:42:02",100,40.441647009908,-79.919995137278
"1434",2018-02-19 06:45:01,"2018-02-19 06:45:01",100,40.4416288538,-79.919869298374
"1435",2018-02-19 06:45:01,"2018-02-19 06:45:01",100,40.4416288538,-79.919869298374
"1436",NA,"2018-02-19 06:45:02",100,40.441647009908,-79.919995137278
"1437",2018-02-19 06:48:01,"2018-02-19 06:48:01",100,40.441628825601,-79.919869319195
"1438",2018-02-19 06:48:01,"2018-02-19 06:48:01",100,40.441628825601,-79.919869319195
"1439",NA,"2018-02-19 06:48:02",100,40.441647009908,-79.919995137278
"1440",2018-02-19 06:51:01,"2018-02-19 06:51:01",100,40.441628800042,-79.919869338066
"1441",2018-02-19 06:51:01,"2018-02-19 06:51:01",100,40.441628800042,-79.919869338066
"1442",NA,"2018-02-19 06:51:02",100,40.441647009908,-79.919995137278
"1443",2018-02-19 06:54:01,"2018-02-19 06:54:01",100,40.441628776986,-79.91986935509
"1444",2018-02-19 06:54:01,"2018-02-19 06:54:01",100,40.441628776986,-79.91986935509
"1445",NA,"2018-02-19 06:54:02",100,40.441647009908,-79.919995137278
"1446",2018-02-19 06:57:01,"2018-02-19 06:57:01",100,40.4416378830295,-79.9199322538755
"1447",2018-02-19 06:57:01,"2018-02-19 06:57:01",100,40.4416378830295,-79.9199322538755
"1448",2018-02-19 07:00:01,"2018-02-19 07:00:01",100,40.441628737164,-79.919869384492
"1449",2018-02-19 07:00:01,"2018-02-19 07:00:01",100,40.441628737164,-79.919869384492
"1450",NA,"2018-02-19 07:00:02",100,40.441647009908,-79.919995137278
"1451",2018-02-19 07:03:01,"2018-02-19 07:03:01",100,40.441628719936,-79.919869397212
"1452",2018-02-19 07:03:01,"2018-02-19 07:03:01",100,40.441628719936,-79.919869397212
"1453",NA,"2018-02-19 07:03:02",100,40.441647009908,-79.919995137278
"1454",2018-02-19 07:06:01,"2018-02-19 07:06:01",100,40.4416378570625,-79.919932273048
"1455",2018-02-19 07:06:01,"2018-02-19 07:06:01",100,40.4416378570625,-79.919932273048
"1456",2018-02-19 07:09:01,"2018-02-19 07:09:01",100,40.441628689941,-79.919869419359
"1457",2018-02-19 07:09:01,"2018-02-19 07:09:01",100,40.441628689941,-79.919869419359
"1458",NA,"2018-02-19 07:09:02",100,40.441647009908,-79.919995137278
"1459",2018-02-19 07:12:01,"2018-02-19 07:12:01",100,40.4416378434115,-79.919932283127
"1460",2018-02-19 07:15:01,"2018-02-19 07:15:01",100,40.441628665037,-79.919869437747
"1461",NA,"2018-02-19 07:15:02",100,40.441647009908,-79.919995137278
"1462",2018-02-19 07:18:01,"2018-02-19 07:18:01",100,40.441628654297,-79.919869445677
"1463",NA,"2018-02-19 07:18:02",100,40.441647009908,-79.919995137278
"1464",2018-02-19 07:21:01,"2018-02-19 07:21:01",100,40.441585357075,-79.919974005022
"1465",NA,"2018-02-19 07:21:02",100,40.441647009908,-79.919995137278
"1466",2018-02-19 07:24:01,"2018-02-19 07:24:01",100,40.441581380105,-79.919974607375
"1467",NA,"2018-02-19 07:24:02",100,40.441647009908,-79.919995137278
"1468",2018-02-19 07:27:01,"2018-02-19 07:27:01",100,40.441581379985,-79.919974607392
"1469",NA,"2018-02-19 07:27:02",100,40.441647009908,-79.919995137278
"1470",2018-02-19 07:30:01,"2018-02-19 07:30:01",100,40.441581379998,-79.919974607389
"1471",NA,"2018-02-19 07:30:02",100,40.441647009908,-79.919995137278
"1472",2018-02-19 07:33:01,"2018-02-19 07:33:01",100,40.44158138001,-79.919974607387
"1473",NA,"2018-02-19 07:33:02",100,40.441647009908,-79.919995137278
"1474",2018-02-19 07:36:01,"2018-02-19 07:36:01",100,40.441630088738,-79.919979413452
"1475",NA,"2018-02-19 07:36:02",100,40.441647009908,-79.919995137278
"1476",2018-02-19 07:39:01,"2018-02-19 07:39:01",100,40.441646898762,-79.920022564457
"1477",NA,"2018-02-19 07:39:02",100,40.441647009908,-79.919995137278
"1478",2018-02-19 07:42:01,"2018-02-19 07:42:01",100,40.441646901437,-79.920022563272
"1479",NA,"2018-02-19 07:42:02",100,40.441647009908,-79.919995137278
"1480",2018-02-19 07:45:01,"2018-02-19 07:45:01",100,40.441646888571,-79.920022568969
"1481",NA,"2018-02-19 07:45:02",100,40.441647009908,-79.919995137278
"1482",2018-02-19 07:48:01,"2018-02-19 07:48:01",100,40.4416222674825,-79.919986912312
"1483",2018-02-19 07:51:01,"2018-02-19 07:51:01",100,40.441597538605,-79.91997868589
"1484",NA,"2018-02-19 07:51:02",100,40.441647009908,-79.919995137278
"1485",2018-02-19 07:54:01,"2018-02-19 07:54:01",100,40.441622274243,-79.9199869115845
"1486",2018-02-19 07:57:01,"2018-02-19 07:57:01",100,40.441597538553,-79.919978685892
"1487",NA,"2018-02-19 07:57:02",100,40.441647009908,-79.919995137278
"1488",2018-02-19 08:00:01,"2018-02-19 08:00:01",100,40.4416305194487,-79.919989653483
"1489",2018-02-19 08:03:01,"2018-02-19 08:03:01",100,40.441608085448,-79.919977996764
"1490",2018-02-19 08:06:01,"2018-02-19 08:06:01",100,40.4416080785305,-79.9199779888805
"1491",2018-02-19 08:09:01,"2018-02-19 08:09:01",100,40.4416080785335,-79.9199779888845
"1492",2018-02-19 08:12:01,"2018-02-19 08:12:01",100,40.4416210556607,-79.919983705018
"1493",2018-02-19 08:15:01,"2018-02-19 08:15:01",100,40.4416210556623,-79.91998370502
"1494",2018-02-19 08:18:01,"2018-02-19 08:18:01",100,40.441569147176,-79.91996084051
"1495",NA,"2018-02-19 08:18:02",100,40.441647009908,-79.919995137278
"1496",2018-02-19 08:21:01,"2018-02-19 08:21:01",100,40.441569147181,-79.919960840515
"1497",NA,"2018-02-19 08:21:02",100,40.441647009908,-79.919995137278
"1498",2018-02-19 08:24:01,"2018-02-19 08:24:01",100,40.441569147186,-79.91996084052
"1499",NA,"2018-02-19 08:24:02",100,40.441647009908,-79.919995137278
"1500",2018-02-19 08:27:01,"2018-02-19 08:27:01",100,40.441679430584,-79.919946173796
"1501",NA,"2018-02-19 08:27:02",100,40.441647009908,-79.919995137278
"1502",2018-02-19 08:30:01,"2018-02-19 08:30:01",100,40.4416326969647,-79.9200008934957
"1503",2018-02-19 08:33:01,"2018-02-19 08:33:01",100,40.441694369251,-79.919924531909
"1504",NA,"2018-02-19 08:33:02",100,40.441647009908,-79.919995137278
"1505",2018-02-19 08:36:01,"2018-02-19 08:36:01",100,40.44166382361,-79.92003771975
"1506",NA,"2018-02-19 08:36:02",100,40.441647009908,-79.919995137278
"1507",2018-02-19 08:39:01,"2018-02-19 08:39:01",100,40.441653456744,-79.9199838769455
"1508",2018-02-19 08:42:01,"2018-02-19 08:42:01",100,40.441629575219,-79.919996137556
"1509",NA,"2018-02-19 08:42:02",100,40.441647009908,-79.919995137278
"1510",NA,"2018-02-19 08:44:08",100,40.441640961687,-79.920022328702
"1511",2018-02-19 08:45:02,"2018-02-19 08:45:02",100,40.4416489670977,-79.9200147836173
"1512",2018-02-19 08:48:01,"2018-02-19 08:48:01",100,40.441664977919,-79.919999693448
"1513",NA,"2018-02-19 08:48:02",99.2857142857143,40.441640961687,-79.920022328702
"1514",2018-02-19 08:51:01,"2018-02-19 08:51:01",100,40.44165565867,-79.919994005319
"1515",NA,"2018-02-19 08:51:02",98.0357142857143,40.441640961687,-79.920022328702
"1516",2018-02-19 08:54:01,"2018-02-19 08:54:01",98,40.4416114547065,-79.919938522826
"1517",2018-02-19 08:57:01,"2018-02-19 08:57:01",97,40.441651455097,-79.9200067481613
"1518",2018-02-19 09:00:01,"2018-02-19 09:00:01",96,40.4416574714697,-79.920004774301
"1519",2018-02-19 09:03:01,"2018-02-19 09:03:01",94,40.441610615027,-79.920017762579
"1520",2018-02-19 09:06:01,"2018-02-19 09:06:01",94,40.44162418032,-79.920002760625
"1521",NA,"2018-02-19 09:06:02",94.7142857142857,40.441640961687,-79.920022328702
"1522",2018-02-19 09:09:01,"2018-02-19 09:09:01",94,40.4416325720905,-79.920012544405
"1523",2018-02-19 09:12:01,"2018-02-19 09:12:01",94,40.441624182451,-79.920002760118
"1524",NA,"2018-02-19 09:12:02",93.8163265306122,40.441640961687,-79.920022328702
"1525",2018-02-19 09:15:01,"2018-02-19 09:15:01",94,40.4416184007123,-79.9200000346893
"1526",2018-02-19 09:18:01,"2018-02-19 09:18:01",94,40.441570148624,-79.919952537311
"1527",NA,"2018-02-19 09:18:02",93.1166180758018,40.441640961687,-79.920022328702
"1528",2018-02-19 09:21:01,"2018-02-19 09:21:01",92,40.441557687616,-79.919898975091
"1529",NA,"2018-02-19 09:21:02",92.3895772594752,40.441640961687,-79.920022328702
"1530",2018-02-19 09:24:01,"2018-02-19 09:24:01",92,40.4416374373995,-79.919996169801
"1531",2018-02-19 09:27:01,"2018-02-19 09:27:01",92,40.44166975941,-79.9200917970957
"1532",2018-02-19 09:30:01,"2018-02-19 09:30:01",91,40.441667729641,-79.9200957775577
"1533",2018-02-19 09:33:01,"2018-02-19 09:33:01",91,40.441720993466,-79.920241957113
"1534",NA,"2018-02-19 09:33:02",90.8571428571429,40.441640961687,-79.920022328702
"1535",2018-02-19 09:36:01,"2018-02-19 09:36:01",91,40.44168441401,-79.920111082958
"1536",2018-02-19 09:41:17,"2018-02-19 09:41:17",90,40.441665725898,-79.920277289018
"1537",NA,"2018-02-19 09:41:18",90.3714285714286,40.44041253408,-79.919914565543
"1538",2018-02-19 09:44:17,"2018-02-19 09:44:17",89,40.441665725898,-79.920277289018
"1539",NA,"2018-02-19 09:44:18",89.8742857142857,40.44166633816,-79.920276471086
"1540",NA,"2018-02-19 09:45:14",89.6491428571429,40.441665725898,-79.920277289018
"1541",NA,"2018-02-19 09:45:16",89.1491428571429,40.44168084555,-79.920181018506
"1542",NA,"2018-02-19 09:45:29",88.9454285714286,40.44168084849,-79.920180999934
"1543",2018-02-19 09:47:17,"2018-02-19 09:47:17",89,40.441570949018,-79.920340699579
"1544",NA,"2018-02-19 09:47:18",88.4572857142857,40.44168084849,-79.920180999934
"1545",2018-02-19 09:50:17,"2018-02-19 09:50:17",87,40.441684345633,-79.920179420472
"1546",NA,"2018-02-19 09:50:18",87.200387755102,40.44168084849,-79.920180999934
"1547",2018-02-19 09:53:17,"2018-02-19 09:53:17",87,40.441585711587,-79.920266491009
"1548",NA,"2018-02-19 09:53:18",86.0939533527697,40.44168084849,-79.920180999934
"1549",2018-02-19 09:56:18,"2018-02-19 09:56:18",85,40.441668878501,-79.9201293755243
"1550",2018-02-19 09:56:18,"2018-02-19 09:56:18",85,40.441668878501,-79.9201293755243
"1551",2018-02-19 09:59:17,"2018-02-19 09:59:17",83,40.441632968534,-79.919974502296
"1552",NA,"2018-02-19 09:59:18",82.6367441690962,40.44168084849,-79.920180999934
"1553",2018-02-19 10:02:17,"2018-02-19 10:02:17",82,40.441625454438,-79.92004897104
"1554",2018-02-19 10:05:17,"2018-02-19 10:05:17",82,40.441649322485,-79.920021231305
"1555",2018-02-19 10:08:17,"2018-02-19 10:08:17",81,40.441675078423,-79.9199478825305
"1556",2018-02-19 10:09:41,"2018-02-19 10:09:41",77,40.4408350729247,-79.9202022163113
"1557",NA,"2018-02-19 10:10:47",78.8333333333333,40.441650068425,-79.921724265516
"1558",NA,"2018-02-19 10:11:40",78.3055555555556,40.441474886649,-79.922894882113
"1559",2018-02-19 10:12:41,"2018-02-19 10:12:41",76,40.4414487770205,-79.923410033882
"1560",NA,"2018-02-19 10:12:48",76.3564814814815,40.441402676553,-79.924086872563
"1561",2018-02-19 10:13:41,"2018-02-19 10:13:41",75,40.441270954945,-79.925256902426
"1562",NA,"2018-02-19 10:14:45",75.7324074074074,40.441149584987,-79.926431123242
"1563",2018-02-19 10:15:41,"2018-02-19 10:15:41",73,40.4410838289565,-79.926956542842
"1564",NA,"2018-02-19 10:15:48",74.4177777777778,40.441014049612,-79.927604422048
"1565",NA,"2018-02-19 10:16:47",74.030037037037,40.440691513978,-79.928705385029
"1566",NA,"2018-02-19 10:17:42",73.8360444444444,40.440341150426,-79.9298107066
"1567",2018-02-19 10:18:41,"2018-02-19 10:18:41",72,40.4401616310145,-79.9303015089405
"1568",NA,"2018-02-19 10:18:46",73.0567718518518,40.439974106886,-79.930906975716
"1569",NA,"2018-02-19 10:19:39",72.7845706666667,40.439605303146,-79.931990504339
"1570",NA,"2018-02-19 10:20:40",72.5354773925926,40.439272625409,-79.933106973842
"1571",2018-02-19 10:21:41,"2018-02-19 10:21:41",71,40.4391573742405,-79.933627196662
"1572",NA,"2018-02-19 10:21:49",71.4753639822222,40.439132186622,-79.934275997877
"1573",NA,"2018-02-19 10:22:49",70.4659020069136,40.439908267036,-79.934906736091
"1574",NA,"2018-02-19 10:23:49",69.6395347688183,40.440569641106,-79.93570838131
"1575",2018-02-19 10:24:41,"2018-02-19 10:24:41",68,40.44091428401,-79.936011512838
"1576",NA,"2018-02-19 10:24:47",67.9476000947443,40.441328915805,-79.936371976584
"1577",2018-02-19 10:25:47,"2018-02-19 10:25:47",67,40.44204179667,-79.937095418647
"1578",2018-02-19 10:25:47,"2018-02-19 10:25:47",67,40.44204179667,-79.937095418647
"1579",2018-02-19 10:27:09,"2018-02-19 10:27:09",65,40.442455653139,-79.938145503476
"1580",2018-02-19 10:27:41,"2018-02-19 10:27:41",65,40.4423405696085,-79.938417496234
"1581",2018-02-19 10:28:11,"2018-02-19 10:28:11",63,40.442023314573,-79.939183434546
"1582",NA,"2018-02-19 10:29:26",64.4,40.442381557115,-79.940272411406
"1583",NA,"2018-02-19 10:30:30",62.5666666666667,40.442707655058,-79.941388629451
"1584",2018-02-19 10:30:41,"2018-02-19 10:30:41",62,40.44270400893,-79.94150559891
"1585",NA,"2018-02-19 10:31:30",61.5933333333333,40.442911041938,-79.942539883852
"1586",NA,"2018-02-19 10:32:44",59.5933333333333,40.443105041087,-79.943693401366
"1587",2018-02-19 10:33:41,"2018-02-19 10:33:41",56,40.4431926702105,-79.9440252669505
"1588",NA,"2018-02-19 10:34:19",56.0266666666667,40.443414460599,-79.944576840078
"1589",NA,"2018-02-19 10:35:54",54.6516666666667,40.443611936681,-79.946108730584
"1590",2018-02-19 10:36:41,"2018-02-19 10:36:41",51,40.4435933817827,-79.9453216083947
"1591",2018-02-19 10:39:41,"2018-02-19 10:39:41",51,40.4435539449308,-79.944886749569
"1592",2018-02-19 10:42:41,"2018-02-19 10:42:41",51,40.4435560987955,-79.944889398527
"1593",2018-02-19 10:45:41,"2018-02-19 10:45:41",51,40.443556098795,-79.9448893985265
"1594",2018-02-19 10:48:41,"2018-02-19 10:48:41",51,40.443556098795,-79.944889398526
"1595",2018-02-19 10:51:41,"2018-02-19 10:51:41",49,40.4436050264645,-79.9449686618395
"1596",2018-02-19 10:54:41,"2018-02-19 10:54:41",49,40.443605040457,-79.9449686877105
"1597",2018-02-19 10:57:41,"2018-02-19 10:57:41",49,40.443605040456,-79.9449686877085
"1598",2018-02-19 11:00:41,"2018-02-19 11:00:41",49,40.443551411554,-79.9448781907485
"1599",2018-02-19 11:03:41,"2018-02-19 11:03:41",49,40.443552165676,-79.944886922675
"1600",2018-02-19 11:06:41,"2018-02-19 11:06:41",49,40.4435541686335,-79.944887679056
"1601",2018-02-19 11:09:41,"2018-02-19 11:09:41",49,40.4435541686335,-79.944887679056
"1602",2018-02-19 11:12:41,"2018-02-19 11:12:41",49,40.4435853776525,-79.9449270893525
"1603",2018-02-19 11:15:41,"2018-02-19 11:15:41",49,40.4435738570195,-79.944916146878
"1604",2018-02-19 11:18:41,"2018-02-19 11:18:41",44,40.4435864351755,-79.944929824158
"1605",2018-02-19 11:59:57,"2018-02-19 11:59:57",41,40.443427277441,-79.944533596573
"1606",NA,"2018-02-19 11:59:58",44.1666666666667,40.443427313804,-79.944533677313
"1607",NA,"2018-02-19 12:01:56",43.3611111111111,40.443427277441,-79.944533596573
"1608",NA,"2018-02-19 12:01:57",42.218253968254,40.443435224621,-79.944532867684
"1609",2018-02-19 12:02:57,"2018-02-19 12:02:57",41,40.4434248372005,-79.944492131217
"1610",2018-02-19 12:05:57,"2018-02-19 12:05:57",41,40.443428246852,-79.9445121663945
"1611",NA,"2018-02-19 12:08:58",41.4474206349206,40.443423908254,-79.94450423996
"1612",2018-02-19 12:11:57,"2018-02-19 12:11:57",41,40.443438897339,-79.9445452300045
"1613",2018-02-19 12:14:57,"2018-02-19 12:14:57",41,40.443439172174,-79.944527279887
"1614",2018-02-19 12:17:57,"2018-02-19 12:17:57",41,40.443441504907,-79.9445481616935
"1615",2018-02-19 12:20:57,"2018-02-19 12:20:57",41,40.4434367514675,-79.944533064823
"1616",2018-02-19 12:23:57,"2018-02-19 12:23:57",41,40.443440452542,-79.9445539420425
"1617",2018-02-19 12:26:57,"2018-02-19 12:26:57",41,40.443433990273,-79.944545299014
"1618",2018-02-19 12:29:57,"2018-02-19 12:29:57",41,40.4434273251605,-79.944530035256
"1619",2018-02-19 12:32:57,"2018-02-19 12:32:57",41,40.443424165777,-79.9445196037895
"1620",2018-02-19 12:35:57,"2018-02-19 12:35:57",41,40.443423192922,-79.94452208217
"1621",NA,"2018-02-19 12:35:58",41,40.443435224621,-79.944532867684
"1622",2018-02-19 12:38:57,"2018-02-19 12:38:57",41,40.443424472834,-79.944523390243
"1623",NA,"2018-02-19 12:38:58",36,40.443435224621,-79.944532867684
"1624",2018-02-19 12:41:57,"2018-02-19 12:41:57",41,40.4434358052895,-79.944531407032
"1625",2018-02-19 12:44:57,"2018-02-19 12:44:57",41,40.44343586008,-79.944538861423
"1626",2018-02-19 20:19:42,"2018-02-19 20:19:42",6,40.44481905121,-79.948718717774
"1627",NA,"2018-02-19 20:19:44",18.5,40.4448190065555,-79.9487179562455
"1628",2018-02-19 20:22:42,"2018-02-19 20:22:42",6,40.4449158509895,-79.9487367666115
"1629",2018-02-19 20:25:42,"2018-02-19 20:25:42",6,40.4448604022445,-79.948767737493
"1630",2018-02-19 20:28:42,"2018-02-19 20:28:42",6,40.444931548859,-79.948810801751
"1631",2018-02-19 20:41:28,"2018-02-19 20:41:28",6,40.444973625372,-79.94881145284
"1632",NA,"2018-02-19 20:41:29",6,40.4448962936365,-79.9487643237785
"1633",2018-02-19 20:44:28,"2018-02-19 20:44:28",6,40.4449720541035,-79.948817353888
"1634",2018-02-19 20:47:28,"2018-02-19 20:47:28",6,40.4447394235935,-79.9487369380285
"1635",2018-02-19 20:50:28,"2018-02-19 20:50:28",6,40.444735736411,-79.948688628772
"1636",NA,"2018-02-19 20:51:50",7.25,40.444445678324,-79.946058460653
"1637",2018-02-19 20:53:28,"2018-02-19 20:53:28",6,40.4444184710755,-79.946100224703
