"","id","time","lat","long","bearing","speed","altitude","provider","accuracy","easy.time","day","hour","minute","second"
"1128",1128,1518858822389,40.441733200203,-79.920013497692,-1,-1,336.99853515625,"gps",37,2018-02-17 04:13:42,17,4,13,42.3889999389648
"1129",1129,1518858822399,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:13:42,17,4,13,42.3989999294281
"1130",1130,1518859002359,40.441733186776,-79.92001349356,-1,-1,336.99853515625,"gps",37,2018-02-17 04:16:42,17,4,16,42.3589999675751
"1131",1131,1518859002371,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:16:42,17,4,16,42.3710000514984
"1132",1132,1518859182350,40.441733174967,-79.920013489925,-1,-1,336.99853515625,"gps",37,2018-02-17 04:19:42,17,4,19,42.3499999046326
"1133",1133,1518859182393,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:19:42,17,4,19,42.3929998874664
"1134",1134,1518859182393,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:19:42,17,4,19,42.3929998874664
"1135",1135,1518859182393,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:19:42,17,4,19,42.3929998874664
"1136",1136,1518859362369,40.441733164518,-79.920013486708,-1,-1,336.99853515625,"gps",37,2018-02-17 04:22:42,17,4,22,42.3689999580383
"1137",1137,1518859362378,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:22:42,17,4,22,42.3780000209808
"1138",1138,1518859542335,40.441733155202,-79.920013483841,-1,-1,336.99853515625,"gps",37,2018-02-17 04:25:42,17,4,25,42.335000038147
"1139",1139,1518859542444,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:25:42,17,4,25,42.444000005722
"1140",1140,1518859722344,40.441733146912,-79.920013481289,-1,-1,336.99853515625,"gps",37,2018-02-17 04:28:42,17,4,28,42.3440001010895
"1141",1141,1518859722370,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:28:42,17,4,28,42.3699998855591
"1142",1142,1518859902449,40.441733139426,-79.920013478984,-1,-1,336.99853515625,"gps",37,2018-02-17 04:31:42,17,4,31,42.4489998817444
"1143",1143,1518859902460,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:31:42,17,4,31,42.460000038147
"1144",1144,1518860082394,40.441733132723,-79.920013476921,-1,-1,336.99853515625,"gps",37,2018-02-17 04:34:42,17,4,34,42.3940000534058
"1145",1145,1518860082418,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:34:42,17,4,34,42.4179999828339
"1146",1146,1518860082418,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:34:42,17,4,34,42.4179999828339
"1147",1147,1518860082418,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:34:42,17,4,34,42.4179999828339
"1148",1148,1518860262419,40.441733126647,-79.920013475051,-1,-1,336.99853515625,"gps",37,2018-02-17 04:37:42,17,4,37,42.4189999103546
"1149",1149,1518860262428,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:37:42,17,4,37,42.4279999732971
"1150",1150,1518860442429,40.441733121135,-79.920013473354,-1,-1,336.99853515625,"gps",37,2018-02-17 04:40:42,17,4,40,42.4289999008179
"1151",1151,1518860442439,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:40:42,17,4,40,42.4389998912811
"1152",1152,1518860622385,40.441733116151,-79.92001347182,-1,-1,336.99853515625,"gps",37,2018-02-17 04:43:42,17,4,43,42.3849999904633
"1153",1153,1518860622399,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:43:42,17,4,43,42.3989999294281
"1154",1154,1518860802362,40.441733111607,-79.920013470421,-1,-1,336.99853515625,"gps",37,2018-02-17 04:46:42,17,4,46,42.3619999885559
"1155",1155,1518860802397,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:46:42,17,4,46,42.3970000743866
"1156",1156,1518860982440,40.441768134414,-79.920035703884,-1,-1,336.98617553711,"gps",37,2018-02-17 04:49:42,17,4,49,42.4400000572205
"1157",1157,1518860982461,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:49:42,17,4,49,42.4609999656677
"1158",1158,1518860982461,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:49:42,17,4,49,42.4609999656677
"1159",1159,1518860982461,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:49:42,17,4,49,42.4609999656677
"1160",1160,1518861162399,40.441768162296,-79.920035706458,-1,-1,336.93991088867,"gps",37,2018-02-17 04:52:42,17,4,52,42.3989999294281
"1161",1161,1518861162413,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:52:42,17,4,52,42.4130001068115
"1162",1162,1518861342433,40.441768155174,-79.9200357058,-1,-1,336.92272949219,"gps",37,2018-02-17 04:55:42,17,4,55,42.433000087738
"1163",1163,1518861342443,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:55:42,17,4,55,42.4430000782013
"1164",1164,1518861522415,40.441768148791,-79.920035705211,-1,-1,336.91552734375,"gps",37,2018-02-17 04:58:42,17,4,58,42.414999961853
"1165",1165,1518861522426,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 04:58:42,17,4,58,42.4260001182556
"1166",1166,1518861702400,40.441768143031,-79.920035704679,-1,-1,336.91250610352,"gps",37,2018-02-17 05:01:42,17,5,1,42.4000000953674
"1167",1167,1518861702410,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:01:42,17,5,1,42.4100000858307
"1168",1168,1518861882433,40.441768137823,-79.920035704199,-1,-1,336.91125488281,"gps",37,2018-02-17 05:04:42,17,5,4,42.433000087738
"1169",1169,1518861882453,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:04:42,17,5,4,42.4530000686646
"1170",1170,1518861882453,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:04:42,17,5,4,42.4530000686646
"1171",1171,1518861882453,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:04:42,17,5,4,42.4530000686646
"1172",1172,1518862062418,40.441768133119,-79.920035703765,-1,-1,336.91076660156,"gps",37,2018-02-17 05:07:42,17,5,7,42.4179999828339
"1173",1173,1518862062427,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:07:42,17,5,7,42.4270000457764
"1174",1174,1518862242375,40.44176812884,-79.92003570337,-1,-1,336.91058349609,"gps",37,2018-02-17 05:10:42,17,5,10,42.375
"1175",1175,1518862242407,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:10:42,17,5,10,42.4070000648499
"1176",1176,1518862422358,40.441768124966,-79.920035703012,-1,-1,336.91058349609,"gps",37,2018-02-17 05:13:42,17,5,13,42.3580000400543
"1177",1177,1518862422374,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:13:42,17,5,13,42.3740000724792
"1178",1178,1518862602345,40.441768121435,-79.920035702686,-1,-1,336.91058349609,"gps",37,2018-02-17 05:16:42,17,5,16,42.3450000286102
"1179",1179,1518862602381,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:16:42,17,5,16,42.3810000419617
"1180",1180,1518862782347,40.441768118226,-79.92003570239,-1,-1,336.91058349609,"gps",37,2018-02-17 05:19:42,17,5,19,42.3469998836517
"1181",1181,1518862782393,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:19:42,17,5,19,42.3929998874664
"1182",1182,1518862782393,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:19:42,17,5,19,42.3929998874664
"1183",1183,1518862782393,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:19:42,17,5,19,42.3929998874664
"1184",1184,1518862962387,40.441768115298,-79.92003570212,-1,-1,336.91058349609,"gps",37,2018-02-17 05:22:42,17,5,22,42.3870000839233
"1185",1185,1518862962398,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:22:42,17,5,22,42.3980000019073
"1186",1186,1518862962398,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:22:42,17,5,22,42.3980000019073
"1187",1187,1518862962398,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:22:42,17,5,22,42.3980000019073
"1188",1188,1518863142350,40.441768112629,-79.920035701874,-1,-1,336.91058349609,"gps",37,2018-02-17 05:25:42,17,5,25,42.3499999046326
"1189",1189,1518863142363,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:25:42,17,5,25,42.3629999160767
"1190",1190,1518863322381,40.441768110192,-79.920035701649,-1,-1,336.91058349609,"gps",37,2018-02-17 05:28:42,17,5,28,42.3810000419617
"1191",1191,1518863322391,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:28:42,17,5,28,42.3910000324249
"1192",1192,1518863502397,40.441768107967,-79.920035701443,-1,-1,336.91058349609,"gps",37,2018-02-17 05:31:42,17,5,31,42.3970000743866
"1193",1193,1518863502416,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:31:42,17,5,31,42.4159998893738
"1194",1194,1518863682388,40.441768105935,-79.920035701256,-1,-1,336.91058349609,"gps",37,2018-02-17 05:34:42,17,5,34,42.3880000114441
"1195",1195,1518863682401,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:34:42,17,5,34,42.4010000228882
"1196",1196,1518863682401,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:34:42,17,5,34,42.4010000228882
"1197",1197,1518863682401,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:34:42,17,5,34,42.4010000228882
"1198",1198,1518863862368,40.441768104079,-79.920035701084,-1,-1,336.91058349609,"gps",37,2018-02-17 05:37:42,17,5,37,42.3680000305176
"1199",1199,1518863862477,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:37:42,17,5,37,42.4769999980927
"1200",1200,1518864042381,40.441768102383,-79.920035700928,-1,-1,336.91058349609,"gps",37,2018-02-17 05:40:42,17,5,40,42.3810000419617
"1201",1201,1518864042412,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:40:42,17,5,40,42.4119999408722
"1202",1202,1518864222435,40.441768088413,-79.920035699638,-1,-1,336.91058349609,"gps",37,2018-02-17 05:43:42,17,5,43,42.4349999427795
"1203",1203,1518864222446,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:43:42,17,5,43,42.4460000991821
"1204",1204,1518864402408,40.441768087357,-79.920035699541,-1,-1,336.91058349609,"gps",37,2018-02-17 05:46:42,17,5,46,42.4079999923706
"1205",1205,1518864402421,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:46:42,17,5,46,42.4210000038147
"1206",1206,1518864582365,40.44170643923,-79.919946735227,-1,-1,336.61636352539,"gps",37,2018-02-17 05:49:42,17,5,49,42.3650000095367
"1207",1207,1518864582475,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:49:42,17,5,49,42.4749999046326
"1208",1208,1518864582475,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:49:42,17,5,49,42.4749999046326
"1209",1209,1518864582475,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:49:42,17,5,49,42.4749999046326
"1210",1210,1518864762370,40.441706436584,-79.919946652907,-1,-1,336.53323364258,"gps",37,2018-02-17 05:52:42,17,5,52,42.3699998855591
"1211",1211,1518864762384,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:52:42,17,5,52,42.3840000629425
"1212",1212,1518864942368,40.441706439246,-79.919946735738,-1,-1,336.50817871094,"gps",37,2018-02-17 05:55:42,17,5,55,42.3680000305176
"1213",1213,1518864942400,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:55:42,17,5,55,42.4000000953674
"1214",1214,1518865122370,40.44170643925,-79.919946735848,-1,-1,336.49319458008,"gps",37,2018-02-17 05:58:42,17,5,58,42.3699998855591
"1215",1215,1518865122401,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 05:58:42,17,5,58,42.4010000228882
"1216",1216,1518865302405,40.441706439252,-79.919946735932,-1,-1,336.48385620117,"gps",37,2018-02-17 06:01:42,17,6,1,42.4049999713898
"1217",1217,1518865302415,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:01:42,17,6,1,42.414999961853
"1218",1218,1518865482406,40.441706439268,-79.919946736435,-1,-1,336.47808837891,"gps",37,2018-02-17 06:04:42,17,6,4,42.4059998989105
"1219",1219,1518865482416,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:04:42,17,6,4,42.4159998893738
"1220",1220,1518865482416,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:04:42,17,6,4,42.4159998893738
"1221",1221,1518865482416,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:04:42,17,6,4,42.4159998893738
"1222",1222,1518865662363,40.44170643927,-79.919946736489,-1,-1,336.47451782227,"gps",37,2018-02-17 06:07:42,17,6,7,42.3629999160767
"1223",1223,1518865662372,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:07:42,17,6,7,42.3719999790192
"1224",1224,1518865842374,40.441706439271,-79.919946736519,-1,-1,336.47232055664,"gps",37,2018-02-17 06:10:42,17,6,10,42.3740000724792
"1225",1225,1518865842384,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:10:42,17,6,10,42.3840000629425
"1226",1226,1518866022351,40.441706439272,-79.919946736546,-1,-1,336.4709777832,"gps",37,2018-02-17 06:13:42,17,6,13,42.3510000705719
"1227",1227,1518866022361,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:13:42,17,6,13,42.3610000610352
"1228",1228,1518866202346,40.441706439273,-79.91994673657,-1,-1,336.47012329102,"gps",37,2018-02-17 06:16:42,17,6,16,42.345999956131
"1229",1229,1518866202357,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:16:42,17,6,16,42.3570001125336
"1230",1230,1518866382327,40.441706439274,-79.919946736593,-1,-1,336.46960449219,"gps",37,2018-02-17 06:19:42,17,6,19,42.3269999027252
"1231",1231,1518866382343,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:19:42,17,6,19,42.3429999351501
"1232",1232,1518866382343,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:19:42,17,6,19,42.3429999351501
"1233",1233,1518866382343,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:19:42,17,6,19,42.3429999351501
"1234",1234,1518866562343,40.441706439274,-79.919946736613,-1,-1,336.46923828125,"gps",37,2018-02-17 06:22:42,17,6,22,42.3429999351501
"1235",1235,1518866562353,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:22:42,17,6,22,42.3529999256134
"1236",1236,1518866742385,40.441706439275,-79.919946736632,-1,-1,336.46908569336,"gps",37,2018-02-17 06:25:42,17,6,25,42.3849999904633
"1237",1237,1518866742399,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:25:42,17,6,25,42.3989999294281
"1238",1238,1518866922329,40.441706439275,-79.91994673665,-1,-1,336.46908569336,"gps",37,2018-02-17 06:28:42,17,6,28,42.3289999961853
"1239",1239,1518866922360,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:28:42,17,6,28,42.3599998950958
"1240",1240,1518867102354,40.441706439276,-79.919946736665,-1,-1,336.46908569336,"gps",37,2018-02-17 06:31:42,17,6,31,42.3540000915527
"1241",1241,1518867102460,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:31:42,17,6,31,42.460000038147
"1242",1242,1518867282405,40.441706439276,-79.91994673668,-1,-1,336.46908569336,"gps",37,2018-02-17 06:34:42,17,6,34,42.4049999713898
"1243",1243,1518867282426,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:34:42,17,6,34,42.4260001182556
"1244",1244,1518867282426,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:34:42,17,6,34,42.4260001182556
"1245",1245,1518867282426,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:34:42,17,6,34,42.4260001182556
"1246",1246,1518867462377,40.441706439277,-79.919946736693,-1,-1,336.46908569336,"gps",37,2018-02-17 06:37:42,17,6,37,42.3770000934601
"1247",1247,1518867462386,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:37:42,17,6,37,42.385999917984
"1248",1248,1518867642339,40.441706439277,-79.919946736705,-1,-1,336.46908569336,"gps",37,2018-02-17 06:40:42,17,6,40,42.3389999866486
"1249",1249,1518867642369,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:40:42,17,6,40,42.3689999580383
"1250",1250,1518867822336,40.441706439278,-79.919946736716,-1,-1,336.46908569336,"gps",37,2018-02-17 06:43:42,17,6,43,42.3359999656677
"1251",1251,1518867822442,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:43:42,17,6,43,42.441999912262
"1252",1252,1518868002413,40.441706439278,-79.919946736727,-1,-1,336.46908569336,"gps",37,2018-02-17 06:46:42,17,6,46,42.4130001068115
"1253",1253,1518868002424,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:46:42,17,6,46,42.4240000247955
"1254",1254,1518868182352,40.441723984559,-79.920018003299,-1,-1,337.60293579102,"gps",37,2018-02-17 06:49:42,17,6,49,42.3519999980927
"1255",1255,1518868182377,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:49:42,17,6,49,42.3770000934601
"1256",1256,1518868182377,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:49:42,17,6,49,42.3770000934601
"1257",1257,1518868182377,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:49:42,17,6,49,42.3770000934601
"1258",1258,1518868362369,40.441724042099,-79.920018002202,-1,-1,337.57638549805,"gps",37,2018-02-17 06:52:42,17,6,52,42.3689999580383
"1259",1259,1518868362378,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:52:42,17,6,52,42.3780000209808
"1260",1260,1518868542333,40.441724033504,-79.920018002366,-1,-1,337.5715637207,"gps",37,2018-02-17 06:55:42,17,6,55,42.3329999446869
"1261",1261,1518868542389,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:55:42,17,6,55,42.3889999389648
"1262",1262,1518868722356,40.441724025789,-79.920018002513,-1,-1,337.57064819336,"gps",37,2018-02-17 06:58:42,17,6,58,42.3559999465942
"1263",1263,1518868722383,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 06:58:42,17,6,58,42.3829998970032
"1264",1264,1518868902341,40.441724018806,-79.920018002646,-1,-1,337.57055664062,"gps",37,2018-02-17 07:01:42,17,7,1,42.3410000801086
"1265",1265,1518868902355,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:01:42,17,7,1,42.3550000190735
"1266",1266,1518869082383,40.441724012511,-79.920018002766,-1,-1,337.57055664062,"gps",37,2018-02-17 07:04:42,17,7,4,42.3829998970032
"1267",1267,1518869082404,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:04:42,17,7,4,42.404000043869
"1268",1268,1518869082404,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:04:42,17,7,4,42.404000043869
"1269",1269,1518869082404,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:04:42,17,7,4,42.404000043869
"1270",1270,1518869262348,40.441724006807,-79.920018002875,-1,-1,337.57055664062,"gps",37,2018-02-17 07:07:42,17,7,7,42.3480000495911
"1271",1271,1518869262370,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:07:42,17,7,7,42.3699998855591
"1272",1272,1518869442312,40.441724001634,-79.920018002974,-1,-1,337.57055664062,"gps",37,2018-02-17 07:10:42,17,7,10,42.3120000362396
"1273",1273,1518869442392,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:10:42,17,7,10,42.3919999599457
"1274",1274,1518869622315,40.44172399693,-79.920018003063,-1,-1,337.57055664062,"gps",37,2018-02-17 07:13:42,17,7,13,42.3150000572205
"1275",1275,1518869622425,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:13:42,17,7,13,42.4249999523163
"1276",1276,1518869802304,40.441723951229,-79.920018003935,-1,-1,337.57055664062,"gps",37,2018-02-17 07:16:42,17,7,16,42.3039999008179
"1277",1277,1518869802342,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:16:42,17,7,16,42.3420000076294
"1278",1278,1518869982333,40.441723950813,-79.920018003943,-1,-1,337.57055664062,"gps",37,2018-02-17 07:19:42,17,7,19,42.3329999446869
"1279",1279,1518869982379,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:19:42,17,7,19,42.3789999485016
"1280",1280,1518869982379,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:19:42,17,7,19,42.3789999485016
"1281",1281,1518869982379,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:19:42,17,7,19,42.3789999485016
"1282",1282,1518870162324,40.441723950522,-79.920018003948,-1,-1,337.57055664062,"gps",37,2018-02-17 07:22:42,17,7,22,42.3239998817444
"1283",1283,1518870162333,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:22:42,17,7,22,42.3329999446869
"1284",1284,1518870342299,40.441723950256,-79.920018003953,-1,-1,337.57055664062,"gps",37,2018-02-17 07:25:42,17,7,25,42.2990000247955
"1285",1285,1518870342400,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:25:42,17,7,25,42.4000000953674
"1286",1286,1518870522429,40.441723950018,-79.920018003958,-1,-1,337.57055664062,"gps",37,2018-02-17 07:28:42,17,7,28,42.4289999008179
"1287",1287,1518870522439,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:28:42,17,7,28,42.4389998912811
"1288",1288,1518870702365,40.441723949789,-79.920018003962,-1,-1,337.57055664062,"gps",37,2018-02-17 07:31:42,17,7,31,42.3650000095367
"1289",1289,1518870702375,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:31:42,17,7,31,42.375
"1290",1290,1518870882390,40.441723949585,-79.920018003966,-1,-1,337.57055664062,"gps",37,2018-02-17 07:34:42,17,7,34,42.3900001049042
"1291",1291,1518870882411,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:34:42,17,7,34,42.4110000133514
"1292",1292,1518870882411,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:34:42,17,7,34,42.4110000133514
"1293",1293,1518870882411,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:34:42,17,7,34,42.4110000133514
"1294",1294,1518871062350,40.441723949398,-79.92001800397,-1,-1,337.57055664062,"gps",37,2018-02-17 07:37:42,17,7,37,42.3499999046326
"1295",1295,1518871062376,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:37:42,17,7,37,42.3759999275208
"1296",1296,1518871242336,40.441723949227,-79.920018003973,-1,-1,337.57055664062,"gps",37,2018-02-17 07:40:42,17,7,40,42.3359999656677
"1297",1297,1518871242367,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:40:42,17,7,40,42.3670001029968
"1298",1298,1518871422335,40.44172394907,-79.920018003976,-1,-1,337.57055664062,"gps",37,2018-02-17 07:43:42,17,7,43,42.335000038147
"1299",1299,1518871422349,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:43:42,17,7,43,42.3489999771118
"1300",1300,1518871602400,40.441723948926,-79.920018003979,-1,-1,337.57055664062,"gps",37,2018-02-17 07:46:42,17,7,46,42.4000000953674
"1301",1301,1518871602412,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:46:42,17,7,46,42.4119999408722
"1302",1302,1518871782334,40.441639842484,-79.919964410546,-1,-1,337.96432495117,"gps",37,2018-02-17 07:49:42,17,7,49,42.3340001106262
"1303",1303,1518871782441,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:49:42,17,7,49,42.4409999847412
"1304",1304,1518871782441,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:49:42,17,7,49,42.4409999847412
"1305",1305,1518871782441,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:49:42,17,7,49,42.4409999847412
"1306",1306,1518871962345,40.441639847914,-79.919964405501,-1,-1,337.94293212891,"gps",37,2018-02-17 07:52:42,17,7,52,42.3450000286102
"1307",1307,1518871962358,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:52:42,17,7,52,42.3580000400543
"1308",1308,1518872142399,40.441639840525,-79.919964412366,-1,-1,337.94030761719,"gps",37,2018-02-17 07:55:42,17,7,55,42.3989999294281
"1309",1309,1518872142410,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:55:42,17,7,55,42.4100000858307
"1310",1310,1518872322339,40.441743705119,-79.920056806655,-1,-1,337.07116699219,"gps",37,2018-02-17 07:58:42,17,7,58,42.3389999866486
"1311",1311,1518872322367,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 07:58:42,17,7,58,42.3670001029968
"1312",1312,1518872502353,40.441665585683,-79.920019110849,-1,-1,337.36428833008,"gps",37,2018-02-17 08:01:42,17,8,1,42.3529999256134
"1313",1313,1518872502365,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 08:01:42,17,8,1,42.3650000095367
"1314",1314,1518872682376,40.44166455197,-79.920018612036,-1,-1,337.37927246094,"gps",37,2018-02-17 08:04:42,17,8,4,42.3759999275208
"1315",1315,1518872682389,40.441677419604,-79.920056048513,-1,-1,337.81646728516,"fused",37,2018-02-17 08:04:42,17,8,4,42.3889999389648
